OBJECTID;Àngul / Ángulo;Id. Càmera / Id. Cámara;Tipus Càmera / Tipo Cámara;Pas Inferior / Paso Inferior;Descripció / Descripción;URL;geo_shape;geo_point_2d
114702;102.26000214;06014;CF;Si;P.I AVENIDA DEL CID direccion PLAZA DE ESPAIA;https://camaras.valencia.es/camaras/visualizador.html?id=06014;"{""coordinates"": [-0.40406441366608176, 39.46948137504136], ""type"": ""Point""}";39.46948137504136, -0.40406441366608176
114704;100.91000366;06013;CF;Si;P.I. AV. CID direccion PL. ESPALA;https://camaras.valencia.es/camaras/visualizador.html?id=06013;"{""coordinates"": [-0.404909303804212, 39.469587990922754], ""type"": ""Point""}";39.469587990922754, -0.404909303804212
114705;267.38000488;06004;CF;Si;P.I. AV. Cid (SALIDA) direccion P.I. AV. Cid (SALIDA);https://camaras.valencia.es/camaras/visualizador.html?id=06004;"{""coordinates"": [-0.4056448288930359, 39.46993521771173], ""type"": ""Point""}";39.46993521771173, -0.4056448288930359
114711;329.51998901;10813;CF;Si;P.I. AUTOPISTA DEL SALER direccion ALCALDE REIG;https://camaras.valencia.es/camaras/visualizador.html?id=10813;"{""coordinates"": [-0.35020636124716414, 39.452022821085755], ""type"": ""Point""}";39.452022821085755, -0.35020636124716414
114713;139.94000244;10811;CF;Si;P.I. AUTOPISTA DEL SALER direccion CV-500 (AUTOPISTA DEL SALER);https://camaras.valencia.es/camaras/visualizador.html?id=10811;"{""coordinates"": [-0.3508645426088268, 39.45203494234922], ""type"": ""Point""}";39.45203494234922, -0.3508645426088268
114715;340.01000977;11003;CF;No;JUAN XXIII direccion HERMANOS MACHADO;https://camaras.valencia.es/camaras/visualizador.html?id=11003;"{""coordinates"": [-0.3821188979268175, 39.49031146246657], ""type"": ""Point""}";39.49031146246657, -0.3821188979268175
114716;254.05999756;11004;CF;No;DR. PESET ALEIXANDRE direccion GENERAL AVILES;https://camaras.valencia.es/camaras/visualizador.html?id=11004;"{""coordinates"": [-0.3821622770554206, 39.49024919814618], ""type"": ""Point""}";39.49024919814618, -0.3821622770554206
114721;90.52999878;10507;CF;No;PL. AYUNTAMIENTO direccion ROGER DE LAURA;https://camaras.valencia.es/camaras/visualizador.html?id=10507;"{""coordinates"": [-0.37689042864540767, 39.46939901688233], ""type"": ""Point""}";39.46939901688233, -0.37689042864540767
114726;0.0;10505;CF;No;PL. AYUNTAMIENTO direccion SANGRE;https://camaras.valencia.es/camaras/visualizador.html?id=10505;"{""coordinates"": [-0.37695241433723253, 39.469466180228494], ""type"": ""Point""}";39.469466180228494, -0.37695241433723253
114727;118.52999878;10605;CF;No;NAVARRO REVERTER direccion PL. AMERICA;https://camaras.valencia.es/camaras/visualizador.html?id=10605;"{""coordinates"": [-0.36782812768662326, 39.471809090646936], ""type"": ""Point""}";39.471809090646936, -0.36782812768662326
114728;92.09999847;10604;CF;No;PL. PORTA DE LA MAR direccion NAVARRO REVERTER;https://camaras.valencia.es/camaras/visualizador.html?id=10604;"{""coordinates"": [-0.36892869057159816, 39.47185446341966], ""type"": ""Point""}";39.47185446341966, -0.36892869057159816
114730;252.46000671;10709;CF;Si;P.I. GENERAL AVILES - DR. PESET ALEIXANDRE direccion GENERAL AVILES;https://camaras.valencia.es/camaras/visualizador.html?id=10709;"{""coordinates"": [-0.3859180965176624, 39.48949467587685], ""type"": ""Point""}";39.48949467587685, -0.3859180965176624
114737;247.30999756;07106;CF;Si;P.I. TIRSO DE MOLINA - MANUEL DE FALLA direccion MANUEL DE FALLA;https://camaras.valencia.es/camaras/visualizador.html?id=07106;"{""coordinates"": [-0.397504435439492, 39.47615631639851], ""type"": ""Point""}";39.47615631639851, -0.397504435439492
114746;227.86999512;02704;CF;No;CV-36 (AUTOVIA DE TORRENTE) direccion PICAOA;https://camaras.valencia.es/camaras/visualizador.html?id=02704;"{""coordinates"": [-0.41093032912975885, 39.45116809491959], ""type"": ""Point""}";39.45116809491959, -0.41093032912975885
114748;288.82000732;01502;CF;No;BLASCO IBAnEZ direccion GENERAL ELIO;https://camaras.valencia.es/camaras/visualizador.html?id=01502;"{""coordinates"": [-0.35248818906600393, 39.4754242975943], ""type"": ""Point""}";39.4754242975943, -0.35248818906600393
114749;18.44000053;01505;CF;No;CLARIANO direccion AV. CATALUAA;https://camaras.valencia.es/camaras/visualizador.html?id=01505;"{""coordinates"": [-0.35240335463080263, 39.475454345867895], ""type"": ""Point""}";39.475454345867895, -0.35240335463080263
114752;282.76000977;01604;CF;No;AV. CID direccion ENGUERA;https://camaras.valencia.es/camaras/visualizador.html?id=01604;"{""coordinates"": [-0.3926110251497111, 39.46735527711182], ""type"": ""Point""}";39.46735527711182, -0.3926110251497111
114756;59.24000168;13207;CF;Si;P.I. BULEVAR SUR - ANTONIO FERRANDIS direccion AUTOPISTA DEL SALER;https://camaras.valencia.es/camaras/visualizador.html?id=13207;"{""coordinates"": [-0.36632190855533237, 39.44723680491128], ""type"": ""Point""}";39.44723680491128, -0.36632190855533237
114762;328.48999023;01804;CF;No;PEREZ GALDOS direccion MAESTRO RODRIGO;https://camaras.valencia.es/camaras/visualizador.html?id=01804;"{""coordinates"": [-0.3881507585017564, 39.46432464193633], ""type"": ""Point""}";39.46432464193633, -0.3881507585017564
114766;0.0;01407;CF;No;Avda. Aragnn (Blasco Ibatez);https://camaras.valencia.es/camaras/visualizador.html?id=01407;"{""coordinates"": [-0.3602310280739205, 39.469242143351515], ""type"": ""Point""}";39.469242143351515, -0.3602310280739205
114768;0.0;01404;CF;No;Pte. de Aragan;https://camaras.valencia.es/camaras/visualizador.html?id=01404;"{""coordinates"": [-0.36126089960996477, 39.46890247893597], ""type"": ""Point""}";39.46890247893597, -0.36126089960996477
114771;0.0;01704;CF;No;Tres Cruces - Musico Ayllon (Avda. del Cid);https://camaras.valencia.es/camaras/visualizador.html?id=01704;"{""coordinates"": [-0.40576688783876597, 39.467107184773695], ""type"": ""Point""}";39.467107184773695, -0.40576688783876597
114777;0.0;02908;CF;No;Plaza Portal Nuevo;https://camaras.valencia.es/camaras/visualizador.html?id=02908;"{""coordinates"": [-0.38086871935912847, 39.481272973406], ""type"": ""Point""}";39.481272973406, -0.38086871935912847
114782;0.0;03109;CF;No;Armando Palacio Valdcs;https://camaras.valencia.es/camaras/visualizador.html?id=03109;"{""coordinates"": [-0.36377525757435664, 39.474192472691186], ""type"": ""Point""}";39.474192472691186, -0.36377525757435664
114785;0.0;04602;CF;No;Camp de Turia (posterior Palacio Congresos);https://camaras.valencia.es/camaras/visualizador.html?id=04602;"{""coordinates"": [-0.4000974867413473, 39.495662850292376], ""type"": ""Point""}";39.495662850292376, -0.4000974867413473
114786;0.0;05606;CF;No;Jaime Betrnn - Uruguay;https://camaras.valencia.es/camaras/visualizador.html?id=05606;"{""coordinates"": [-0.3879730368057547, 39.45662548918518], ""type"": ""Point""}";39.45662548918518, -0.3879730368057547
114787;0.0;06008;CF;S.;P.I. Avda. del Cid (de entrada);https://camaras.valencia.es/camaras/visualizador.html?id=06008;"{""coordinates"": [-0.4094128322378639, 39.469749459063934], ""type"": ""Point""}";39.469749459063934, -0.4094128322378639
114795;0.0;06507;CF;No;Marqu;https://camaras.valencia.es/camaras/visualizador.html?id=06507;"{""coordinates"": [-0.3669574097041222, 39.4676022623769], ""type"": ""Point""}";39.4676022623769, -0.3669574097041222
114799;0.0;07601;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07601;"{""coordinates"": [-0.3822765723241776, 39.482440435228874], ""type"": ""Point""}";39.482440435228874, -0.3822765723241776
114800;0.0;07704;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07704;"{""coordinates"": [-0.3840814937069234, 39.48190217627118], ""type"": ""Point""}";39.48190217627118, -0.3840814937069234
114802;0.0;14205;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=14205;"{""coordinates"": [-0.32552355767563845, 39.46853558717727], ""type"": ""Point""}";39.46853558717727, -0.32552355767563845
114804;0.0;14206;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=14206;"{""coordinates"": [-0.3283573637999389, 39.46750017389591], ""type"": ""Point""}";39.46750017389591, -0.3283573637999389
114805;215.53999329;10606;CF;;PL. PORTA DE LA MAR direccion COLON;https://camaras.valencia.es/camaras/visualizador.html?id=10606;"{""coordinates"": [-0.3686059355423533, 39.47235615184624], ""type"": ""Point""}";39.47235615184624, -0.3686059355423533
114807;0.0;00202;CF;No;Fdo. el Catolico - Quart (Pza. Espala salida);https://camaras.valencia.es/camaras/visualizador.html?id=00202;"{""coordinates"": [-0.38805307400114175, 39.47493843324445], ""type"": ""Point""}";39.47493843324445, -0.38805307400114175
114813;0.0;00802;CF;No;Pintor Lopez;https://camaras.valencia.es/camaras/visualizador.html?id=00802;"{""coordinates"": [-0.3702922361056458, 39.47638449408244], ""type"": ""Point""}";39.47638449408244, -0.3702922361056458
114816;0.0;02002;CF;No;Avda. Burjasot (Centro);https://camaras.valencia.es/camaras/visualizador.html?id=02002;"{""coordinates"": [-0.38928492767350875, 39.48841706525004], ""type"": ""Point""}";39.48841706525004, -0.38928492767350875
114818;0.0;02310;CF;No;Blasco Ibanez - Avda. de Suecia;https://camaras.valencia.es/camaras/visualizador.html?id=02310;"{""coordinates"": [-0.35826783456227984, 39.4765926502119], ""type"": ""Point""}";39.4765926502119, -0.35826783456227984
114819;0.0;02801;CF;No;Murillo (Centro);https://camaras.valencia.es/camaras/visualizador.html?id=02801;"{""coordinates"": [-0.38380423310204675, 39.47547058988446], ""type"": ""Point""}";39.47547058988446, -0.38380423310204675
114821;104.13999939;13702;CF;No;AV. FRANCIA direccion MENORCA;https://camaras.valencia.es/camaras/visualizador.html?id=13702;"{""coordinates"": [-0.3526671872329513, 39.46042076077773], ""type"": ""Point""}";39.46042076077773, -0.3526671872329513
114822;60.81999969;02504;CF;No;PERIS Y VALERO direccion PUENTE DEL ANGEL CUSTODIO;https://camaras.valencia.es/camaras/visualizador.html?id=02504;"{""coordinates"": [-0.36276599662360176, 39.46251419247275], ""type"": ""Point""}";39.46251419247275, -0.36276599662360176
114824;240.88999939;02502;CF;No;PERIS Y VALERO direccion AUSIAS MARCH;https://camaras.valencia.es/camaras/visualizador.html?id=02502;"{""coordinates"": [-0.3628708979712827, 39.4624538717328], ""type"": ""Point""}";39.4624538717328, -0.3628708979712827
114827;328.76998901;02605;CF;No;FILIPINAS direccion GIBRALTAR;https://camaras.valencia.es/camaras/visualizador.html?id=02605;"{""coordinates"": [-0.37578966846987194, 39.45697417584374], ""type"": ""Point""}";39.45697417584374, -0.37578966846987194
114829;286.54000854;02304;CF;No;BLASCO IBAnEZ direccion AV. SUECIA;https://camaras.valencia.es/camaras/visualizador.html?id=02304;"{""coordinates"": [-0.35632528989177253, 39.47620550978268], ""type"": ""Point""}";39.47620550978268, -0.35632528989177253
114830;194.42999268;02305;CF;No;AV. ARAGON direccion PL. ZARAGOZA;https://camaras.valencia.es/camaras/visualizador.html?id=02305;"{""coordinates"": [-0.3556024679815586, 39.47567520354185], ""type"": ""Point""}";39.47567520354185, -0.3556024679815586
114831;18.15999985;02309;CF;No;DR. MOLINER - BLASCO IBA EZ direccion DR. GOMEZ FERRER;https://camaras.valencia.es/camaras/visualizador.html?id=02309;"{""coordinates"": [-0.36204677821561915, 39.47774423422754], ""type"": ""Point""}";39.47774423422754, -0.36204677821561915
114834;115.98999786;02403;CF;No;AV. NARANJOS direccion RAMON LLUL;https://camaras.valencia.es/camaras/visualizador.html?id=02403;"{""coordinates"": [-0.3510414271331235, 39.48181916135041], ""type"": ""Point""}";39.48181916135041, -0.3510414271331235
114838;221.82000732;04303;CF;No;CAMINO NUEVO DE PICAcA direccion CV-36 (AUTOVIA DE TORRENTE);https://camaras.valencia.es/camaras/visualizador.html?id=04303;"{""coordinates"": [-0.40252983754197225, 39.45796342559678], ""type"": ""Point""}";39.45796342559678, -0.40252983754197225
114839;40.36000061;04305;CF;No;ARCHIDUQUE CARLOS direccion TRES FORQUES;https://camaras.valencia.es/camaras/visualizador.html?id=04305;"{""coordinates"": [-0.40244886261271967, 39.45804395672194], ""type"": ""Point""}";39.45804395672194, -0.40244886261271967
114840;0.0;07308;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07308;"{""coordinates"": [-0.40408348233313185, 39.4974806708013], ""type"": ""Point""}";39.4974806708013, -0.40408348233313185
114841;0.0;07309;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07309;"{""coordinates"": [-0.40416691067584365, 39.49744794090139], ""type"": ""Point""}";39.49744794090139, -0.40416691067584365
114842;0.0;07802;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07802;"{""coordinates"": [-0.38370498539818937, 39.48008104031608], ""type"": ""Point""}";39.48008104031608, -0.38370498539818937
114843;0.0;07801;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07801;"{""coordinates"": [-0.3842670778258412, 39.47979207979943], ""type"": ""Point""}";39.47979207979943, -0.3842670778258412
114844;0.0;07806;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07806;"{""coordinates"": [-0.38099458160797217, 39.48119968591097], ""type"": ""Point""}";39.48119968591097, -0.38099458160797217
114845;0.0;07805;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07805;"{""coordinates"": [-0.38175249468345746, 39.48095325830703], ""type"": ""Point""}";39.48095325830703, -0.38175249468345746
114848;0.0;07809;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07809;"{""coordinates"": [-0.3790403189928511, 39.481074274488876], ""type"": ""Point""}";39.481074274488876, -0.3790403189928511
114849;0.0;07906;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07906;"{""coordinates"": [-0.3849897836127813, 39.47035135426587], ""type"": ""Point""}";39.47035135426587, -0.3849897836127813
114850;0.0;07907;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=07907;"{""coordinates"": [-0.38593667967640216, 39.4702476153261], ""type"": ""Point""}";39.4702476153261, -0.38593667967640216
114854;0.0;10209;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10209;"{""coordinates"": [-0.3482606089195351, 39.45809369097199], ""type"": ""Point""}";39.45809369097199, -0.3482606089195351
114855;0.0;10207;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10207;"{""coordinates"": [-0.3482995655265003, 39.45806854447676], ""type"": ""Point""}";39.45806854447676, -0.3482995655265003
114864;0.0;10410;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10410;"{""coordinates"": [-0.380094988955324, 39.46341432401102], ""type"": ""Point""}";39.46341432401102, -0.380094988955324
114871;0.0;10512;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10512;"{""coordinates"": [-0.3761769435504024, 39.47030640186802], ""type"": ""Point""}";39.47030640186802, -0.3761769435504024
114873;0.0;10503;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10503;"{""coordinates"": [-0.37688254926924414, 39.47214832397557], ""type"": ""Point""}";39.47214832397557, -0.37688254926924414
114875;0.0;01905;CF;No;Paseo de la Pechina;https://camaras.valencia.es/camaras/visualizador.html?id=01905;"{""coordinates"": [-0.3958728640939099, 39.4750087981648], ""type"": ""Point""}";39.4750087981648, -0.3958728640939099
114876;0.0;10602;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10602;"{""coordinates"": [-0.3701658222476766, 39.47240921020558], ""type"": ""Point""}";39.47240921020558, -0.3701658222476766
114877;0.0;10603;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10603;"{""coordinates"": [-0.36993172865022905, 39.47230715802211], ""type"": ""Point""}";39.47230715802211, -0.36993172865022905
114878;0.0;10601;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10601;"{""coordinates"": [-0.36999367524563587, 39.47267449686653], ""type"": ""Point""}";39.47267449686653, -0.36999367524563587
114884;0.0;10710;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10710;"{""coordinates"": [-0.38768740758224657, 39.489126098242814], ""type"": ""Point""}";39.489126098242814, -0.38768740758224657
114886;0.0;10704;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10704;"{""coordinates"": [-0.388992319463939, 39.48868651999214], ""type"": ""Point""}";39.48868651999214, -0.388992319463939
114890;0.0;10703;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10703;"{""coordinates"": [-0.3904997532747378, 39.4881784138212], ""type"": ""Point""}";39.4881784138212, -0.3904997532747378
114891;0.0;10702;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10702;"{""coordinates"": [-0.3914295638262136, 39.487819660518106], ""type"": ""Point""}";39.487819660518106, -0.3914295638262136
114892;0.0;10701;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=10701;"{""coordinates"": [-0.39215391719854253, 39.487358543289076], ""type"": ""Point""}";39.487358543289076, -0.39215391719854253
114896;0.0;12608;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=12608;"{""coordinates"": [-0.4244875213259107, 39.50557332055003], ""type"": ""Point""}";39.50557332055003, -0.4244875213259107
114900;0.0;12905;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=12905;"{""coordinates"": [-0.3714527027633312, 39.498478990962994], ""type"": ""Point""}";39.498478990962994, -0.3714527027633312
114905;0.0;12912;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=12912;"{""coordinates"": [-0.3633639520152769, 39.49299163617101], ""type"": ""Point""}";39.49299163617101, -0.3633639520152769
114909;271.10998535;13803;CF;No;CAMINO DE LAS MORERAS direccion CARRERA RIO;https://camaras.valencia.es/camaras/visualizador.html?id=13803;"{""coordinates"": [-0.3348964478440602, 39.45279984557765], ""type"": ""Point""}";39.45279984557765, -0.3348964478440602
114912;1.85000002;13902;CF;No;CAMINO DEL CANAL direccion NORTE;https://camaras.valencia.es/camaras/visualizador.html?id=13902;"{""coordinates"": [-0.3355481578796519, 39.449645775577174], ""type"": ""Point""}";39.449645775577174, -0.3355481578796519
114919;0.0;14309;CF;Si;P.I. TRES FORQUES - CIUDAD ROS CASARES direccion P.I. TRES FORQUES - CIUDAD ROS CASARES;https://camaras.valencia.es/camaras/visualizador.html?id=14309;"{""coordinates"": [-0.4140425757831231, 39.462123064095685], ""type"": ""Point""}";39.462123064095685, -0.4140425757831231
114920;265.04998779;01805;CF;No;TRES FORQUES direccion ARCHIDUQUE CARLOS;https://camaras.valencia.es/camaras/visualizador.html?id=01805;"{""coordinates"": [-0.3881838737125575, 39.46427827002963], ""type"": ""Point""}";39.46427827002963, -0.3881838737125575
114923;0.0;03803;CF;No;Avda. Baleares;https://camaras.valencia.es/camaras/visualizador.html?id=03803;"{""coordinates"": [-0.35771289074861207, 39.464032616703584], ""type"": ""Point""}";39.464032616703584, -0.35771289074861207
114935;241.19999695;04003;CF;No;INSTITUTO OBRERO DE VALENCIA direccion HERMANOS MARISTAS;https://camaras.valencia.es/camaras/visualizador.html?id=04003;"{""coordinates"": [-0.3561522459471198, 39.45644416077245], ""type"": ""Point""}";39.45644416077245, -0.3561522459471198
114936;0.0;04005;CF;No;Profesor Lopez Picero (Jacinto Benavente);https://camaras.valencia.es/camaras/visualizador.html?id=04005;"{""coordinates"": [-0.3561261299077864, 39.456507799310714], ""type"": ""Point""}";39.456507799310714, -0.3561261299077864
114940;228.08000183;00702;CF;No;COLON direccion RUZAFA;https://camaras.valencia.es/camaras/visualizador.html?id=00702;"{""coordinates"": [-0.3721097799933469, 39.469145608628374], ""type"": ""Point""}";39.469145608628374, -0.3721097799933469
114942;283.72000122;00709;CF;No;JATIVA - RUZAFA direccion GUILLEM DE CASTRO;https://camaras.valencia.es/camaras/visualizador.html?id=00709;"{""coordinates"": [-0.37491140660967154, 39.46704465433121], ""type"": ""Point""}";39.46704465433121, -0.37491140660967154
114946;110.80000305;01402;CF;No;AV. PUERTO direccion PUERTO;https://camaras.valencia.es/camaras/visualizador.html?id=01402;"{""coordinates"": [-0.3607465775452949, 39.46838279442438], ""type"": ""Point""}";39.46838279442438, -0.3607465775452949
114947;141.05000305;00104;CF;No;RUZAFA direccion MERCADO RUZAFA;https://camaras.valencia.es/camaras/visualizador.html?id=00104;"{""coordinates"": [-0.37365181980880935, 39.46466895275883], ""type"": ""Point""}";39.46466895275883, -0.37365181980880935
114952;288.6499939;03206;CF;No;ERNESTO FERRER direccion AV. ARAGON;https://camaras.valencia.es/camaras/visualizador.html?id=03206;"{""coordinates"": [-0.35442426044792624, 39.47146669862285], ""type"": ""Point""}";39.47146669862285, -0.35442426044792624
114956;326.38000488;03902;CF;No;ALCALDE REIG direccion JACINTO BENAVENTE;https://camaras.valencia.es/camaras/visualizador.html?id=03902;"{""coordinates"": [-0.35802278110696384, 39.45889862019313], ""type"": ""Point""}";39.45889862019313, -0.35802278110696384
114957;241.36000061;03903;CF;No;AV. DE LA PLATA direccion GENERAL URRUTIA;https://camaras.valencia.es/camaras/visualizador.html?id=03903;"{""coordinates"": [-0.35804713259633913, 39.458820166718255], ""type"": ""Point""}";39.458820166718255, -0.35804713259633913
114958;143.72999573;03904;CF;No;AUTOPISTA DEL SALER direccion CV-500 (AUTOPISTA DEL SALER);https://camaras.valencia.es/camaras/visualizador.html?id=03904;"{""coordinates"": [-0.3579725237606762, 39.458804777289224], ""type"": ""Point""}";39.458804777289224, -0.3579725237606762
114960;328.42001343;01902;CF;No;PUENTE DE CAMPANAR direccion MAESTRO RODRIGO;https://camaras.valencia.es/camaras/visualizador.html?id=01902;"{""coordinates"": [-0.3958261277815956, 39.475320537004656], ""type"": ""Point""}";39.475320537004656, -0.3958261277815956
114964;162.1499939;04704;CF;No;CAMINO DE MONCADA - DR. PESET ALEIXANDRE direccion ECONOMISTA GAY;https://camaras.valencia.es/camaras/visualizador.html?id=04704;"{""coordinates"": [-0.3784273703534749, 39.491162894374696], ""type"": ""Point""}";39.491162894374696, -0.3784273703534749
114966;3.74000001;05304;CF;No;MARINO BLAS DE LEZO direccion LUIS PEIXO;https://camaras.valencia.es/camaras/visualizador.html?id=05304;"{""coordinates"": [-0.33437346900257836, 39.469756281601384], ""type"": ""Point""}";39.469756281601384, -0.33437346900257836
114968;189.75;05302;CF;No;MARINO BLAS DE LEZO direccion SERRERIA;https://camaras.valencia.es/camaras/visualizador.html?id=05302;"{""coordinates"": [-0.3343839790732964, 39.46965454375788], ""type"": ""Point""}";39.46965454375788, -0.3343839790732964
114973;0.0;05917;CF;Si;AV. BLASCO IBAdEZ direccion P.I. AV.CATALUIA - CLARIANO;https://camaras.valencia.es/camaras/visualizador.html?id=05917;"{""coordinates"": [-0.35348254031158816, 39.480239786010074], ""type"": ""Point""}";39.480239786010074, -0.35348254031158816
114976;0.0;11703;CF;;;https://camaras.valencia.es/camaras/visualizador.html?id=11703;"{""coordinates"": [-0.3863044166242111, 39.44643375867653], ""type"": ""Point""}";39.44643375867653, -0.3863044166242111
114978;329.02999878;12302;CF;No;PADRE FERRIS direccion DR. PESET ALEIXANDRE;https://camaras.valencia.es/camaras/visualizador.html?id=12302;"{""coordinates"": [-0.3860573091668813, 39.48480476865039], ""type"": ""Point""}";39.48480476865039, -0.3860573091668813
114981;288.42999268;12903;CF;Si;P.I. HERMANOS MACHADO direccion CAMINO DE MONCADA;https://camaras.valencia.es/camaras/visualizador.html?id=12903;"{""coordinates"": [-0.3689449617666033, 39.49774900697372], ""type"": ""Point""}";39.49774900697372, -0.3689449617666033
114982;72.29000092;13005;CF;No;HERMANOS MACHADO direccion AV. CONSTITUCION;https://camaras.valencia.es/camaras/visualizador.html?id=13005;"{""coordinates"": [-0.38122926433181514, 39.49865011676759], ""type"": ""Point""}";39.49865011676759, -0.38122926433181514
114987;47.70000076;10202;CF;No;MENORCA direccion IBIZA;https://camaras.valencia.es/camaras/visualizador.html?id=10202;"{""coordinates"": [-0.34781553711047597, 39.45609466810922], ""type"": ""Point""}";39.45609466810922, -0.34781553711047597
114991;26.84000015;12202;CF;No;AV. CONSTITUCION direccion PL. DON BOSCO;https://camaras.valencia.es/camaras/visualizador.html?id=12202;"{""coordinates"": [-0.3785762080231668, 39.485726121585984], ""type"": ""Point""}";39.485726121585984, -0.3785762080231668
114993;0.0;00106;CF;No;M. Turia - M. Gozalbo (Pte. Arag;https://camaras.valencia.es/camaras/visualizador.html?id=00106;"{""coordinates"": [-0.37027348443996166, 39.46620332908798], ""type"": ""Point""}";39.46620332908798, -0.37027348443996166
114999;167.72000122;11404;CF;No;PIO BAROJA direccion NUEVE DE OCTUBRE;https://camaras.valencia.es/camaras/visualizador.html?id=11404;"{""coordinates"": [-0.4076824942983501, 39.48069660722451], ""type"": ""Point""}";39.48069660722451, -0.4076824942983501
115001;245.44000244;06505;CF;No;MARQUES DEL TURIA direccion GERMANIAS;https://camaras.valencia.es/camaras/visualizador.html?id=06505;"{""coordinates"": [-0.3641574742357441, 39.46910974160366], ""type"": ""Point""}";39.46910974160366, -0.3641574742357441
115005;109.51000214;10904;CF;No;AV. NARANJOS direccion LUIS PEIXO;https://camaras.valencia.es/camaras/visualizador.html?id=10904;"{""coordinates"": [-0.34502443494438534, 39.4798413535988], ""type"": ""Point""}";39.4798413535988, -0.34502443494438534
115006;289.6499939;10902;CF;No;AV. NARANJOS direccion AV. CATALU;https://camaras.valencia.es/camaras/visualizador.html?id=10902;"{""coordinates"": [-0.3451486976604671, 39.47987518276016], ""type"": ""Point""}";39.47987518276016, -0.3451486976604671
115008;167.78999329;13904;CF;No;IGNACIO ZULOAGA direccion CAMINO VIEJO DE LA PUNTA;https://camaras.valencia.es/camaras/visualizador.html?id=13904;"{""coordinates"": [-0.33552778243238934, 39.44954630213876], ""type"": ""Point""}";39.44954630213876, -0.33552778243238934
115024;194.55000305;00610;CF;No;ALICANTE - JATIVA direccion GERMANIAS;https://camaras.valencia.es/camaras/visualizador.html?id=00610;"{""coordinates"": [-0.37658218965548207, 39.46727066675645], ""type"": ""Point""}";39.46727066675645, -0.37658218965548207
115027;331.54000854;12402;CF;No;RONDA NORTE direccion ALFAHUIR;https://camaras.valencia.es/camaras/visualizador.html?id=12402;"{""coordinates"": [-0.3528296181918756, 39.48793577094681], ""type"": ""Point""}";39.48793577094681, -0.3528296181918756
115028;84.98999786;12403;CF;No;CAMINO DE FARINOS direccion ALBORAYA;https://camaras.valencia.es/camaras/visualizador.html?id=12403;"{""coordinates"": [-0.35278468024212734, 39.48793735969801], ""type"": ""Point""}";39.48793735969801, -0.35278468024212734
114384;288.26000977;05203;CF;No;SANTOS JUSTO Y PASTOR direccion DR. MANUEL CANDELA;https://camaras.valencia.es/camaras/visualizador.html?id=05203;"{""coordinates"": [-0.3352818598353984, 39.465933805203946], ""type"": ""Point""}";39.465933805203946, -0.3352818598353984
114386;109.62999725;05504;CF;No;AV. PUERTO direccion PUERTO;https://camaras.valencia.es/camaras/visualizador.html?id=05504;"{""coordinates"": [-0.33867432266036196, 39.461666623056225], ""type"": ""Point""}";39.461666623056225, -0.33867432266036196
114388;25.46999931;05603;CF;No;GASPAR AGUILAR direccion JESUS;https://camaras.valencia.es/camaras/visualizador.html?id=05603;"{""coordinates"": [-0.39022526810826075, 39.45662113097385], ""type"": ""Point""}";39.45662113097385, -0.39022526810826075
114391;263.48001099;05602;CF;No;CAMPOS CRESPO direccion TRES CRUCES;https://camaras.valencia.es/camaras/visualizador.html?id=05602;"{""coordinates"": [-0.39029941331524864, 39.456568202348755], ""type"": ""Point""}";39.456568202348755, -0.39029941331524864
114405;185.33000183;12204;CF;No;AV. CONSTITUCION direccion LLANO DE LA ZAIDIA;https://camaras.valencia.es/camaras/visualizador.html?id=12204;"{""coordinates"": [-0.37860768851814264, 39.48563088825195], ""type"": ""Point""}";39.48563088825195, -0.37860768851814264
