objectid;Código;Bocas;Situación;Estado;Tipo calle;Calle;Número;APERTURA;M_DERECHA;M_INFERIOR;M_IZQUIERDA;OPERATIVO;geo_shape;geo_point_2d
2531;Z104;3 O 70;F;O;Passeig;FRANCISCO LOZANO;1;D;;;1.0;S;"{""coordinates"": [-0.3268530179078026, 39.38753095677943], ""type"": ""Point""}";39.38753095677943, -0.3268530179078026
2530;Z209;3 O 70;F;O;;APARCAMENTS DE LA PLATJA DELS FERROS 1;-;I;;;;S;"{""coordinates"": [-0.32172816738518767, 39.37072785585184], ""type"": ""Point""}";39.37072785585184, -0.32172816738518767
3060;H559;2 O 70;P;O;C;ALQUERIA DE AZNAR;28;I;;0.5;;S;"{""coordinates"": [-0.36466475884904365, 39.43039520001467], ""type"": ""Point""}";39.43039520001467, -0.36466475884904365
2490;H1042;3 O 70;U;O;C;Eduardo Primo Yúfera;s/n;D;;0.5;;S;"{""coordinates"": [-0.34777902232105695, 39.453883612738544], ""type"": ""Point""}";39.453883612738544, -0.34777902232105695
3938;H1607;3 O 70;U;O;Ctra;del Riu;150;D;;;;S;"{""coordinates"": [-0.34374331297666877, 39.437120718266435], ""type"": ""Point""}";39.437120718266435, -0.34374331297666877
4241;H1253;3 O 70;U;O;C;Manuel Melia i Fuster (Don Pio);3 Acc;D;;1.0;1248.0;S;"{""coordinates"": [-0.3915087149175858, 39.49733461230691], ""type"": ""Point""}";39.49733461230691, -0.3915087149175858
3884;H8;3 O 70;U;O;C;GUILLEM DE CASTRO;Pares;D;;1.5;;S;"{""coordinates"": [-0.3836046503466954, 39.47840197401193], ""type"": ""Point""}";39.47840197401193, -0.3836046503466954
3402;H20;3 O 70;U;O;PL;ENCARNACION;2;D;;0.5;;S;"{""coordinates"": [-0.3837624792200655, 39.474008665416676], ""type"": ""Point""}";39.474008665416676, -0.3837624792200655
3095;H60;1 O 70;U;O;PL;LOPE DE VEGA;s/n;I;;1.5;;S;"{""coordinates"": [-0.37672382155737666, 39.474089000971105], ""type"": ""Point""}";39.474089000971105, -0.37672382155737666
4119;H1362;3 O 70;U;O;C;MENDEZ NUÑEZ;6;D;;1.0;0.5;S;"{""coordinates"": [-0.33972123264827386, 39.45998064929062], ""type"": ""Point""}";39.45998064929062, -0.33972123264827386
3452;H67;3 O 70;U;O;AV;PUERTO;336;D;;1.5;;S;"{""coordinates"": [-0.333106808370324, 39.45995601258807], ""type"": ""Point""}";39.45995601258807, -0.333106808370324
4251;Z213;3 O 70;F;O;;APARCAMENTS DE LA PLATJA DELS FERROS 2;-;D;;;;S;"{""coordinates"": [-0.32016899326479487, 39.36627590870437], ""type"": ""Point""}";39.36627590870437, -0.32016899326479487
4252;Z212;3 O 70;F;O;;ENTRADA VIAL DEL CARRER;s/n;I;;;;S;"{""coordinates"": [-0.3281765326222651, 39.36552467386826], ""type"": ""Point""}";39.36552467386826, -0.3281765326222651
4254;Z220;3 O 70;F;O;;VIAL DEL PUJOL 3, PLA DEL GARROFER;2;D;;;;S;"{""coordinates"": [-0.3203158086167136, 39.359772795138184], ""type"": ""Point""}";39.359772795138184, -0.3203158086167136
4257;Z313;3 O 70;F;O;;RAMAL DE L´HOSPITALET 6;-;I;;;;S;"{""coordinates"": [-0.3153671367421555, 39.33809450792193], ""type"": ""Point""}";39.33809450792193, -0.3153671367421555
4258;Z310;3 O 70;F;O;;RAMAL DEL POUET DE LA BRAVA 2;-;D;;;;S;"{""coordinates"": [-0.31113233740828056, 39.34152530431682], ""type"": ""Point""}";39.34152530431682, -0.31113233740828056
4263;H1559;3 O 70;U;O;C;Ciutat del aprenent;S/N;D;;;;S;"{""coordinates"": [-0.3914432088277863, 39.44065473792154], ""type"": ""Point""}";39.44065473792154, -0.3914432088277863
4010;H1696;3 O 70;U;O;Calle;del Forners de Castellar;s/n;D;;;;S;"{""coordinates"": [-0.3797593891123205, 39.43822933290161], ""type"": ""Point""}";39.43822933290161, -0.3797593891123205
4193;H1638;3 O 70;U;O;Calle;En Proyecto;s/n;D;;;;S;"{""coordinates"": [-0.3838587519771129, 39.43892275182497], ""type"": ""Point""}";39.43892275182497, -0.3838587519771129
4189;H1463;3 O 70;U;O;Avd;Fernando Abril Martorell;s/n;D;;2.0;0.5;S;"{""coordinates"": [-0.37357619373237044, 39.44410444815394], ""type"": ""Point""}";39.44410444815394, -0.37357619373237044
9953;H1758;3 O 70;U;O;Calle;Calixto III;17;I;;;;S;"{""coordinates"": [-0.38819148250300045, 39.47151368828211], ""type"": ""Point""}";39.47151368828211, -0.38819148250300045
3886;H955;3 O 70;U;O;C;NA JORDANA;39 Acc;D;;;;S;"{""coordinates"": [-0.38264870237798987, 39.48018066507797], ""type"": ""Point""}";39.48018066507797, -0.38264870237798987
7730;H1726;3 O 70;U;O;Calle;Muñoz Seca Esq. Paseo Alameda (Palau Alameda);;I;;;;S;"{""coordinates"": [-0.36292804959580965, 39.47247650154472], ""type"": ""Point""}";39.47247650154472, -0.36292804959580965
7732;H1732;3 O 70;U;O;Paseo;Pechina s/n Universidad Europea;;I;;;;S;"{""coordinates"": [-0.38431334884217083, 39.47963647908874], ""type"": ""Point""}";39.47963647908874, -0.38431334884217083
8674;H1747;3 O 70;U;O;Calle;Luis Despuig esq C. Llavador;;I;;;;S;"{""coordinates"": [-0.33201286668009206, 39.4699978843075], ""type"": ""Point""}";39.4699978843075, -0.33201286668009206
3837;H942;3 O 70;U;O;C;CORDOBA;s/n;D;;1.5;;S;"{""coordinates"": [-0.40472587292509216, 39.494796082379004], ""type"": ""Point""}";39.494796082379004, -0.40472587292509216
4091;H1591;3 O 70;U;O;C;Juan Ramón Jimenéz;s/n;D;;;;S;"{""coordinates"": [-0.37043100292822123, 39.44672109844416], ""type"": ""Point""}";39.44672109844416, -0.37043100292822123
3924;H1603;3 O 7;U;O;C;Juan Ramón Jimenéz;s/n;D;;;;S;"{""coordinates"": [-0.3701044822169389, 39.44608121068332], ""type"": ""Point""}";39.44608121068332, -0.3701044822169389
2719;H647;3 O 70;U;O;AV;INSTITUTO OBRERO DE VALENCIA;Pares;D;;1.5;;S;"{""coordinates"": [-0.36018394444218793, 39.45456970909808], ""type"": ""Point""}";39.45456970909808, -0.36018394444218793
2718;H835;3 O 70;U;O;Plza.;Mestre Vicent Ballester;9;D;;1.0;;S;"{""coordinates"": [-0.3581433208511296, 39.454566700743555], ""type"": ""Point""}";39.454566700743555, -0.3581433208511296
3248;H1167;3 O 70;U;O;C;ALQUERIA DE LA COMTESA, L´;Front 11;D;;1.5;;S;"{""coordinates"": [-0.3804560214619141, 39.45196856053299], ""type"": ""Point""}";39.45196856053299, -0.3804560214619141
3878;H1144;3 O 70;U;O;Avd;LEVANTE UD;2 Acc;D;;1.0;;S;"{""coordinates"": [-0.39068278806624257, 39.49446256148344], ""type"": ""Point""}";39.49446256148344, -0.39068278806624257
7394;H1727;3 O 70;U;O;Calle;Jorge Comin;7;I;;;;S;"{""coordinates"": [-0.40392992945873374, 39.479807661143035], ""type"": ""Point""}";39.479807661143035, -0.40392992945873374
7413;H1649;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.3366697084003103, 39.43286029144153], ""type"": ""Point""}";39.43286029144153, -0.3366697084003103
2328;H1754;3 O 70;U;F;Av;França esq  Calle E. P. Verdeguer, 8;;D;;;;S;"{""coordinates"": [-0.33946965596296624, 39.45783285952587], ""type"": ""Point""}";39.45783285952587, -0.33946965596296624
9956;H1765;3 O 100;U;O;C;Orihuela;frente 11;I;;;;S;"{""coordinates"": [-0.3757292544152031, 39.48460433405603], ""type"": ""Point""}";39.48460433405603, -0.3757292544152031
9957;H1764;3 O 70;U;O;Calle;Marino Sierra;frente 6;D;;;;S;"{""coordinates"": [-0.33274833104814394, 39.46753872735266], ""type"": ""Point""}";39.46753872735266, -0.33274833104814394
9960;H1762;1 O 100;U;O;C;Astilleros esq C. Pescadors;;D;;;;S;"{""coordinates"": [-0.32643865817659645, 39.469519241960974], ""type"": ""Point""}";39.469519241960974, -0.32643865817659645
9962;H1767;O;U;O;Calle;de Benetússer;26;D;;;;S;"{""coordinates"": [-0.41734245524472074, 39.500386784298826], ""type"": ""Point""}";39.500386784298826, -0.41734245524472074
2279;H1274;3 O 70;U;O;C;SERPIS;s/n;D;;0.5;;S;"{""coordinates"": [-0.3409593154204838, 39.473594496321056], ""type"": ""Point""}";39.473594496321056, -0.3409593154204838
3478;H1;3 O 70;U;F;PL;AYUNTAMIENTO;1;D;;4.0;;S;"{""coordinates"": [-0.37697110066022327, 39.4701582975606], ""type"": ""Point""}";39.4701582975606, -0.37697110066022327
3811;H152;3 O 70;U;O;AV;DOCTOR PESET ALEIXANDRE;129;D;;2.4;;S;"{""coordinates"": [-0.3867782293603979, 39.489107204280835], ""type"": ""Point""}";39.489107204280835, -0.3867782293603979
3813;H1024;3 O 70;U;O;C;GENERAL LLORENS;24;D;;2.0;4.0;S;"{""coordinates"": [-0.38572640172121303, 39.491330587753566], ""type"": ""Point""}";39.491330587753566, -0.38572640172121303
3949;H1308;3 O 70;U;F;C;ARZOBISPO MAYORAL;4;D;;2.0;;S;"{""coordinates"": [-0.3777506810576868, 39.470256754016035], ""type"": ""Point""}";39.470256754016035, -0.3777506810576868
7378;H1725;3 O 70;U;O;Calle;Mascota;15-17;I;;;;S;"{""coordinates"": [-0.3839512370408258, 39.46203741649299], ""type"": ""Point""}";39.46203741649299, -0.3839512370408258
8353;H1743;3 O 70;U;O;Vial;Servicio Estación Joaquin Sorolla, esq Mcdonald;;D;;;;S;"{""coordinates"": [-0.3809553194762993, 39.46065967924323], ""type"": ""Point""}";39.46065967924323, -0.3809553194762993
3381;H24;3 O 70;U;O;C;QUART;122;D;;2.0;;S;"{""coordinates"": [-0.39029344744265937, 39.47478982571927], ""type"": ""Point""}";39.47478982571927, -0.39029344744265937
2320;H1205;1 O 70;U;O;Avd;DOCTOR RUIZ Y COMES;s/n;D;;;;S;"{""coordinates"": [-0.36114480766004553, 39.42791381722003], ""type"": ""Point""}";39.42791381722003, -0.36114480766004553
3562;H402;3 O 70;U;O;C;MONESTIR DE POBLET;37;D;;2.65;;S;"{""coordinates"": [-0.3959675001663857, 39.48416313403872], ""type"": ""Point""}";39.48416313403872, -0.3959675001663857
4089;H1585;O;U;O;C;Eslida;s/n;D;;;;S;"{""coordinates"": [-0.3701939421905106, 39.447868214852704], ""type"": ""Point""}";39.447868214852704, -0.3701939421905106
4137;H1580;3 O 70;U;O;C;Ingeniero Joaquín Benlloch - Frente al nº 71;s/n;D;;;;S;"{""coordinates"": [-0.3742071201888651, 39.44984301731654], ""type"": ""Point""}";39.44984301731654, -0.3742071201888651
4141;H1581;3 O 70;U;O;Calle;Vicent Miguel Carceller esq C. Pedro Camara;s/n;D;;;;S;"{""coordinates"": [-0.37623069223106365, 39.44962141538968], ""type"": ""Point""}";39.44962141538968, -0.37623069223106365
4183;H1588;3 O 70;U;O;Calle;Vicent Miguel Carceller;20;D;;;;S;"{""coordinates"": [-0.3768150566568277, 39.44775296854232], ""type"": ""Point""}";39.44775296854232, -0.3768150566568277
4000;H1594;3 O 70;U;O;Calle;Aaron Vidal Lopez;4;D;;;;S;"{""coordinates"": [-0.37317417858207175, 39.446577131998616], ""type"": ""Point""}";39.446577131998616, -0.37317417858207175
4001;H1597;3 O 70;U;O;Calle;Aaron Vidal Lopez Soldat;6;D;;;;S;"{""coordinates"": [-0.37284058604179454, 39.445904642057066], ""type"": ""Point""}";39.445904642057066, -0.37284058604179454
4134;H1606;3 O 70;U;O;C;Carlos Cervera;30;D;;;;S;"{""coordinates"": [-0.3728327699398002, 39.4618005059755], ""type"": ""Point""}";39.4618005059755, -0.3728327699398002
2899;H870;3 O 70;U;O;C;MAESTRO AGUILAR;25;D;2.0;3.0;;S;"{""coordinates"": [-0.3694636274634174, 39.46021694326414], ""type"": ""Point""}";39.46021694326414, -0.3694636274634174
2911;H112;3 O 70;U;O;C;CONDE DE ALTEA;17;D;;3.5;;S;"{""coordinates"": [-0.36825168634648847, 39.465999177977764], ""type"": ""Point""}";39.465999177977764, -0.36825168634648847
2990;H427;3 O 70;U;F;C;RAMIRO DE MAEZTU;20;I;;1.0;;S;"{""coordinates"": [-0.34799776708831165, 39.4673140940329], ""type"": ""Point""}";39.4673140940329, -0.34799776708831165
3147;H418;3 O 70;U;O;C;CIRILO AMOROS;62;D;;3.0;;S;"{""coordinates"": [-0.36822496683121886, 39.46864589577317], ""type"": ""Point""}";39.46864589577317, -0.36822496683121886
3993;H1503;3 O 70;U;O;C;PINTOR MAELLA;5;D;;5.0;;S;"{""coordinates"": [-0.3466510669475408, 39.46276727048707], ""type"": ""Point""}";39.46276727048707, -0.3466510669475408
2921;H862;3 O 70;U;O;C;DOCTOR GIL Y MORTE;24;D;1.0;1.0;;S;"{""coordinates"": [-0.3820940737676747, 39.46217609417738], ""type"": ""Point""}";39.46217609417738, -0.3820940737676747
3297;H256;3 O 70;U;F;AV;GIORGETA;21;I;;2.0;;S;"{""coordinates"": [-0.38557900292451414, 39.460947822540625], ""type"": ""Point""}";39.460947822540625, -0.38557900292451414
3408;H355;3 O 70;U;F;C;QUART;Pares;D;;0.5;;S;"{""coordinates"": [-0.3831741523283669, 39.475902699023415], ""type"": ""Point""}";39.475902699023415, -0.3831741523283669
2270;H1194;3 O 70;U;O;C;Rio Tajo;20;D;2.0;3.0;;S;"{""coordinates"": [-0.330568099599584, 39.476511159849956], ""type"": ""Point""}";39.476511159849956, -0.330568099599584
2898;H74;3 O 70;U;O;AV;PERIS Y VALERO;141 Acc;D;;1.5;;S;"{""coordinates"": [-0.36733088727859076, 39.46069290826177], ""type"": ""Point""}";39.46069290826177, -0.36733088727859076
2909;H162;1 O 70;U;O;AV;REGNE DE VALENCIA;13 Acc;D;;4.0;2.0;S;"{""coordinates"": [-0.37138593188510394, 39.464637822464184], ""type"": ""Point""}";39.464637822464184, -0.37138593188510394
2914;H57;3 O 70;U;O;C;BURRIANA;34;I;;2.5;;S;"{""coordinates"": [-0.3651096103705076, 39.46575111131344], ""type"": ""Point""}";39.46575111131344, -0.3651096103705076
2917;H11;3 O 70;U;F;G.V.;MARQUES DEL TURIA;55;D;4.0;4.0;;S;"{""coordinates"": [-0.368019452133953, 39.46761507738927], ""type"": ""Point""}";39.46761507738927, -0.368019452133953
2930;H545;3 O 70;U;O;C;CERVANTES;5;D;;0.5;1.0;S;"{""coordinates"": [-0.3813265041312877, 39.46787848629096], ""type"": ""Point""}";39.46787848629096, -0.3813265041312877
3036;H29;3 O 70;U;O;C;REINA;53;D;1.0;1.5;;S;"{""coordinates"": [-0.3291419151924544, 39.466027694635756], ""type"": ""Point""}";39.466027694635756, -0.3291419151924544
3279;H73;3 O 70;U;O;C;MATIAS PERELLO;64;D;;3.5;;S;"{""coordinates"": [-0.3644200059818877, 39.46282621208834], ""type"": ""Point""}";39.46282621208834, -0.3644200059818877
3280;H114;3 O 70;U;O;C;MESTRE RACIONAL;14 Acc;D;;4.0;;S;"{""coordinates"": [-0.36214181277634366, 39.463796652091695], ""type"": ""Point""}";39.463796652091695, -0.36214181277634366
3399;H140;3 O 70;U;F;C;RECAREDO;12;D;;0.5;2.0;S;"{""coordinates"": [-0.3823324383683196, 39.47246107309579], ""type"": ""Point""}";39.47246107309579, -0.3823324383683196
3480;H330;3 O 70;U;O;AV;DEL OESTE;--;I;;2.0;;S;"{""coordinates"": [-0.3798400375211972, 39.47032866377683], ""type"": ""Point""}";39.47032866377683, -0.3798400375211972
3585;H167;3 O 70;U;O;Avd;CONSTITUCION;25 Acc;D;;2.3;;S;"{""coordinates"": [-0.37875805187995853, 39.484962035944214], ""type"": ""Point""}";39.484962035944214, -0.37875805187995853
3652;H646;3 O 70;U;O;C;JACA;4;D;;0.5;;S;"{""coordinates"": [-0.37034476461687865, 39.484623280780234], ""type"": ""Point""}";39.484623280780234, -0.37034476461687865
3709;H110;3 O 70;U;F;C;LONJA;2;D;;0.5;;S;"{""coordinates"": [-0.37798326189895715, 39.474389895686436], ""type"": ""Point""}";39.474389895686436, -0.37798326189895715
3891;H81;3 O 70;U;A;C;LLANO DE LA ZAIDIA;17;D;;3.0;;N;"{""coordinates"": [-0.38069194481287055, 39.48309034973639], ""type"": ""Point""}";39.48309034973639, -0.38069194481287055
2366;H1407;3 O 70;U;O;C;MARIA LLACER;12;D;;1.0;;S;"{""coordinates"": [-0.38309954751436626, 39.46899059073729], ""type"": ""Point""}";39.46899059073729, -0.38309954751436626
2586;H1191;3 O 70;U;O;C;DOCTOR ZAMENHOF;24;D;;2.5;;S;"{""coordinates"": [-0.3920156121358877, 39.47577625096044], ""type"": ""Point""}";39.47577625096044, -0.3920156121358877
3576;H70;3 O 70;U;O;Plz.;MOSSEN SORELL;9;D;;1.5;;S;"{""coordinates"": [-0.38028312086890254, 39.47804642722199], ""type"": ""Point""}";39.47804642722199, -0.38028312086890254
2271;H1195;3 O 70;U;O;Avd;NARANJOS, LOS;s/n;D;1.5;3.0;1.0;S;"{""coordinates"": [-0.33000646281619644, 39.47573735258031], ""type"": ""Point""}";39.47573735258031, -0.33000646281619644
2949;H381;3 O 70;U;O;AV;BALEARES;18;D;;2.0;;S;"{""coordinates"": [-0.35476500208173484, 39.46286207043546], ""type"": ""Point""}";39.46286207043546, -0.35476500208173484
2966;H1007;3 O 70;U;O;C;ABEN AL ABBAR;6 Y 8;D;;0.5;;S;"{""coordinates"": [-0.35258174808786674, 39.467137097158464], ""type"": ""Point""}";39.467137097158464, -0.35258174808786674
2967;H68;3 O 70;U;O;C;MENORCA;11;D;;4.0;;S;"{""coordinates"": [-0.34169636942499493, 39.45967651194675], ""type"": ""Point""}";39.45967651194675, -0.34169636942499493
3409;H132;3 O 70;U;O;C;QUART;63;D;;1.0;;S;"{""coordinates"": [-0.38471766881247926, 39.475571491108575], ""type"": ""Point""}";39.475571491108575, -0.38471766881247926
3462;H150;3 O 70;U;O;C;ARQUITECTO ALFARO (IMPARES);--;D;;1.5;;S;"{""coordinates"": [-0.3345892171674582, 39.466051106222565], ""type"": ""Point""}";39.466051106222565, -0.3345892171674582
2866;H989;3 O 70;U;O;C;José Soto Micó;47;D;;2.0;;S;"{""coordinates"": [-0.3888582689624085, 39.43966665091916], ""type"": ""Point""}";39.43966665091916, -0.3888582689624085
2904;H1170;3 O 70;U;O;Plza.;DOCTOR LANDETE;s/n;D;;3.0;;S;"{""coordinates"": [-0.3718486547637156, 39.46290006716019], ""type"": ""Point""}";39.46290006716019, -0.3718486547637156
3108;H214;3 O 70;U;O;C;ALGUER, L´;3;I;;0.5;1304.0;S;"{""coordinates"": [-0.3417539473217737, 39.47072940012149], ""type"": ""Point""}";39.47072940012149, -0.3417539473217737
3191;H58;3 O 70;U;O;C;AMADEO DE SABOYA;16;D;;3.0;;S;"{""coordinates"": [-0.36141969736081964, 39.47342256196823], ""type"": ""Point""}";39.47342256196823, -0.36141969736081964
3289;H983;3 O 70;U;F;C;JOSE MARIA HARO;61;D;;2.0;;S;"{""coordinates"": [-0.33706578400364895, 39.47343532298201], ""type"": ""Point""}";39.47343532298201, -0.33706578400364895
3300;H246;3 O 70;U;O;C;FONT ROTJA;2;I;;2.0;;S;"{""coordinates"": [-0.38769247787305916, 39.46319775231682], ""type"": ""Point""}";39.46319775231682, -0.38769247787305916
3319;H996;3 O 70;U;O;C;LUIS BUÑUEL (DIRECTOR DE CINE);7 Acc;D;;0.5;;S;"{""coordinates"": [-0.4031655107863633, 39.48216338759463], ""type"": ""Point""}";39.48216338759463, -0.4031655107863633
3551;H483;3 O 70;U;O;C;VALLE DE LA BALLESTERA;13y15;D;;3.5;;S;"{""coordinates"": [-0.3945901784485248, 39.4803247600491], ""type"": ""Point""}";39.4803247600491, -0.3945901784485248
3579;H9;3 O 70;U;O;Plz.;Pere Borrego i Galindo (Faller);7-9;D;;1.0;;S;"{""coordinates"": [-0.37978121764138817, 39.479568975153825], ""type"": ""Point""}";39.479568975153825, -0.37978121764138817
3839;H941;3 O 70;U;O;C;XIPRERS;16;D;;;;S;"{""coordinates"": [-0.4056641432812851, 39.49508320077399], ""type"": ""Point""}";39.49508320077399, -0.4056641432812851
3856;H802;3 O 70;U;O;Avd;CORTS VALENCIANES;41;D;;1.5;;S;"{""coordinates"": [-0.40147939231038643, 39.49259392440544], ""type"": ""Point""}";39.49259392440544, -0.40147939231038643
4029;H1508;1 O 70;U;O;C;AZCARRAGA;35;D;;5.0;;S;"{""coordinates"": [-0.390767525583126, 39.47410333327318], ""type"": ""Point""}";39.47410333327318, -0.390767525583126
2289;H1284;3 O 70;U;A;Avd;Antoni Ferrandis;s/n;D;;1.0;;N;"{""coordinates"": [-0.3644861560496396, 39.44844239958051], ""type"": ""Point""}";39.44844239958051, -0.3644861560496396
3054;H553;2 O 70;P;O;C;VICENTE PUCHOL;33;I;;1.5;;S;"{""coordinates"": [-0.3639407746080113, 39.42773130511624], ""type"": ""Point""}";39.42773130511624, -0.3639407746080113
2319;H1206;1 O 70;U;O;Avd;DOCTOR RUIZ Y COMES;s/n;D;;1.5;;S;"{""coordinates"": [-0.36141249876719544, 39.426921057928475], ""type"": ""Point""}";39.426921057928475, -0.36141249876719544
2592;H1226;1 O 70;U;O;C;DENIA;38;D;;1.0;;S;"{""coordinates"": [-0.37533486585237474, 39.462974762949], ""type"": ""Point""}";39.462974762949, -0.37533486585237474
2809;H166;3 O 70;U;O;C;BOMBERO RAMON DUART;Pares;D;;3.5;;S;"{""coordinates"": [-0.3656724157427134, 39.452603064508786], ""type"": ""Point""}";39.452603064508786, -0.3656724157427134
2840;H649;3 O 70;U;O;C;Antonio Sacramento;19 Acc;D;;1.0;;S;"{""coordinates"": [-0.3558603151931111, 39.45492675493213], ""type"": ""Point""}";39.45492675493213, -0.3558603151931111
2872;H693;3 O 70;P;O;Trv.;PINEDO AL MAR;;D;;0.5;;S;"{""coordinates"": [-0.3373789200235551, 39.42151577485253], ""type"": ""Point""}";39.42151577485253, -0.3373789200235551
2957;H526;3 O 70;U;O;C;RIO ESCALONA;3;D;;2.5;;S;"{""coordinates"": [-0.3531379518961488, 39.46558602445826], ""type"": ""Point""}";39.46558602445826, -0.3531379518961488
3278;H144;3 O 70;U;O;C;ESCULTOR JOSE CAPUZ;4;D;;2.5;;S;"{""coordinates"": [-0.3630396880087443, 39.462142051792185], ""type"": ""Point""}";39.462142051792185, -0.3630396880087443
3309;H822;3 O 70;U;O;;Plaza Policia Local;2 ac;D;3.0;4.0;;S;"{""coordinates"": [-0.40138546628878086, 39.47994968572676], ""type"": ""Point""}";39.47994968572676, -0.40138546628878086
3310;H1022;3 O 70;U;O;Plz.;BADAJOZ;25;D;;3.0;;S;"{""coordinates"": [-0.39827834531054696, 39.481650682065585], ""type"": ""Point""}";39.481650682065585, -0.39827834531054696
3316;H816;3 O 70;U;O;C;LUIS BUÑUEL (DIRECTOR DE CINE);Impares;D;;3.0;;S;"{""coordinates"": [-0.40281502545536935, 39.481654276916764], ""type"": ""Point""}";39.481654276916764, -0.40281502545536935
3317;H787;3 O 70;U;O;Avd;"MAESTRO RODRIGO ""MUSICO""";Impares;D;;;;S;"{""coordinates"": [-0.4012665270426372, 39.482304777804025], ""type"": ""Point""}";39.482304777804025, -0.4012665270426372
3349;H672;3 O 70;U;O;Plz.;MANUEL BROSETA I PONT (IL.LUSTRE CATEDRATIC);4 Acc.;D;;0.5;;S;"{""coordinates"": [-0.34261805449200916, 39.478291131157356], ""type"": ""Point""}";39.478291131157356, -0.34261805449200916
3354;H1072;3 O 70;U;O;C;Juan Soriano i Esteve;1 Acc;D;;1.5;;S;"{""coordinates"": [-0.3315833044368594, 39.481583983514604], ""type"": ""Point""}";39.481583983514604, -0.3315833044368594
3356;H1091;3 O 70;U;O;C;ISABEL DE VILLENA;161;D;;2.0;;S;"{""coordinates"": [-0.32569177456056125, 39.48310548547322], ""type"": ""Point""}";39.48310548547322, -0.32569177456056125
