"stop_id";"neighbours_in";"neighbours_out";"betweenness";"closeness";"pagerank";"eigenvector";"metros_in_Afternoon";"metros_in_Evening";"metros_in_Mid_morning";"metros_in_Midday";"metros_in_Morning";"metros_in_Night";"stop_name";"lines";"n_lines";"people_Afternoon";"people_Evening";"people_Mid_morning";"people_Midday";"people_Morning";"people_Night";"capacidad_hora";"metros_hora";"stop_lat";"stop_lon";"barrio";"geometry"
"18";2;2;0,179432624113475;0,045045045045045;0,006211636752047;0,0662893513269418;72;72;72;72;60;54;"Av. del Cid";<chr>;3;46098,5806451613;46098,5806451613;46098,5806451613;46098,5806451613;38415,4838709677;34573,935483871;12869,1870967742;20,1;39,4682197571;-0,397574991;"TRES FORQUES";c(-0.397574991, 39.4682197571)
"183";2;2;0,0553191489361702;0,0264200792602378;0,0110342142478915;9,18250083583361e-07;12;12;12;12;12;10;"La Cova";<chr>;1;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;6402,58064516129;2358,8455008489;3,68421052631579;39,4988899231;-0,4844444394;NA;c(-0.4844444394, 39.4988899231)
"184";2;2;0,0417933130699088;0,0234584450402145;0,00912549159692956;5,59093772491894e-07;12;12;12;12;12;10;"La Presa";<chr>;1;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;6402,58064516129;2358,8455008489;3,68421052631579;39,5172233582;-0,5158333182;NA;c(-0.5158333182, 39.5172233582)
"185";2;2;0,0141337386018237;0,0214987714987715;0,00730161006503825;4,0725574034186e-08;12;12;12;12;12;10;"Masia de Traver";<chr>;1;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;6402,58064516129;2358,8455008489;3,68421052631579;39,5380554199;-0,5466666818;NA;c(-0.5466666818, 39.5380554199)
"186";1;1;0;0,0206185567010309;0,0041595223058059;1,02689497296513e-08;12;12;12;12;12;10;"Riba-roja de Túria";<chr>;1;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;6402,58064516129;2358,8455008489;3,68421052631579;39,5433349609;-0,5594444275;NA;c(-0.5594444275, 39.5433349609)
"188";2;2;0,02806484295846;0,0224430907342097;0,00637571312220544;1,51244392069002e-07;12;12;12;12;12;10;"València la Vella";<chr>;1;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;7683,09677419355;6402,58064516129;2358,8455008489;3,68421052631579;39,5304832458;-0,5342069864;NA;c(-0.5342069864, 39.5304832458)
"19";2;2;0,167933130699088;0,0419916016796641;0,00686729571845212;0,017870790013831;60;60;60;60;52;48;"Nou d'Octubre";<chr>;3;38415,4838709677;38415,4838709677;38415,4838709677;38415,4838709677;33293,4193548387;30732,3870967742;10884,3870967742;17;39,4706573486;-0,4076305628;"SOTERNES";c(-0.4076305628, 39.4706573486)
"190";3;3;0,0946808510638298;0,0410196308233226;0,0124688107887636;1;48;48;48;48;39;29;"Alacant";<chr>;1;11392,6956521739;11392,6956521739;11392,6956521739;11392,6956521739;9256,5652173913;6883,08695652174;3247,9176201373;13,6842105263158;39,464721;-0,377477;"LA ROQUETA";c(-0.377477, 39.464721)
"191";2;2;0,0817629179331307;0,0357051772507014;0,00699168295961381;0,541525738762985;48;48;48;48;40;28;"Russafa";<chr>;1;11392,6956521739;11392,6956521739;11392,6956521739;11392,6956521739;9493,91304347826;6645,73913043478;3247,9176201373;13,6842105263158;39,463913;-0,369531;"RUSSAFA";c(-0.369531, 39.463913)
"192";2;2;0,0686423505572442;0,033500837520938;0,00565297695990532;0,147634106193761;48;48;48;48;40;28;"Amado Granell - Montolivet";<chr>;1;11392,6956521739;11392,6956521739;11392,6956521739;11392,6956521739;9493,91304347826;6645,73913043478;3247,9176201373;13,6842105263158;39,459373;-0,36511;"MONTOLIVET";c(-0.36511, 39.459373)
"193";2;2;0,0553191489361702;0,0315244314343616;0,00769312380345859;0,0439755938669741;48;48;48;48;40;28;"Quatre Carreres";<chr>;1;11392,6956521739;11392,6956521739;11392,6956521739;11392,6956521739;9493,91304347826;6645,73913043478;3247,9176201373;13,6842105263158;39,452447;-0,360125;"CIUTAT DE LES ARTS I DE LES CIENCIES";c(-0.360125, 39.452447)
"194";2;2;0,0417933130699088;0,0289256198347107;0,00830249130848426;0,0178456482835114;48;48;48;48;40;28;"Ciutat Arts i Ciències - Justícia";<chr>;1;11392,6956521739;11392,6956521739;11392,6956521739;11392,6956521739;9493,91304347826;6645,73913043478;3247,9176201373;13,6842105263158;39,452592;-0,353216;"LA PUNTA";c(-0.353216, 39.452592)
"195";2;2;0,02806484295846;0,0273972602739726;0,00781802386011765;0,00481057275731099;24;24;24;24;24;20;"Oceanogràfic";<chr>;1;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;4746,95652173913;1748,87871853547;7,36842105263158;39,452038;-0,347342;"CIUTAT DE LES ARTS I DE LES CIENCIES";c(-0.347342, 39.452038)
"196";2;2;0,0141337386018237;0,0260029717682021;0,00695089197716806;0,00123257715324742;24;24;24;24;24;20;"Moreres";<chr>;1;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;4746,95652173913;1748,87871853547;7,36842105263158;39,45015;-0,338408;"LA PUNTA";c(-0.338408, 39.45015)
"197";1;1;0;0,0253485424588086;0,00302575742170287;0,000155397106883748;24;24;24;24;24;20;"Natzaret";<chr>;1;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;5696,34782608696;4746,95652173913;1748,87871853547;7,36842105263158;39,449889;-0,334674;"NATZARET";c(-0.334674, 39.449889)
"2";2;2;0,0141337386018237;0,021002100210021;0,00658115003811117;3,37952647916637e-07;24;24;24;24;20;16;"La Pobla de Farnals";<chr>;1;15366,1935483871;15366,1935483871;15366,1935483871;15366,1935483871;12805,1612903226;10244,1290322581;4448,10865874363;6,94736842105263;39,5794181824;-0,3304361105;NA;c(-0.3304361105, 39.5794181824)
"20";2;2;0,156231003039514;0,0392817059483726;0,00559590365410638;0,00458432168812493;60;60;60;60;52;48;"Mislata";<chr>;3;38415,4838709677;38415,4838709677;38415,4838709677;38415,4838709677;33293,4193548387;30732,3870967742;10884,3870967742;17;39,4738235474;-0,418305546;NA;c(-0.418305546, 39.4738235474)
"200";2;2;0,132218844984802;0,0357233988262312;0,00724519690740639;0,000167863756518111;60;60;60;60;53;47;"Faitanar";<chr>;3;38415,4838709677;38415,4838709677;38415,4838709677;38415,4838709677;33933,6774193548;30092,1290322581;10884,3870967742;17;39,4776191711;-0,4331833422;NA;c(-0.4331833422, 39.4776191711)
"201";2;2;0,0553191489361702;0,0212121212121212;0,00713991182079126;2,09263513883888e-11;12;15;12;13;20;10;"Gallipont - Torre del Virrei";<chr>;1;7683,09677419355;9603,87096774194;7683,09677419355;8323,35483870968;12805,1612903226;6402,58064516129;2763,21901528014;4,31578947368421;39,5686645508;-0,5419166684;NA;c(-0.5419166684, 39.5686645508)
"21";2;2;0,144326241134752;0,0380331431676175;0,00572105274915042;0,000620294972669038;60;60;60;60;52;48;"Mislata Almassil";<chr>;3;38415,4838709677;38415,4838709677;38415,4838709677;38415,4838709677;33293,4193548387;30732,3870967742;10884,3870967742;17;39,4760093689;-0,4243694544;NA;c(-0.4243694544, 39.4760093689)
"22";2;2;0,0778622087132725;0,0370566437268396;0,00676971834319914;0,00126037533943897;48;48;48;48;43;29;"Ayora";<chr>;2;30732,3870967742;30732,3870967742;30732,3870967742;30732,3870967742;27531,0967741935;18567,4838709677;8896,21731748727;13,8947368421053;39,4664268494;-0,3429694474;"AIORA";c(-0.3429694474, 39.4664268494)
"23";2;2;0,0897922998986829;0,0395033860045147;0,00663291110842123;0,00462650618562182;48;48;48;48;44;28;"Amistat";<chr>;2;30732,3870967742;30732,3870967742;30732,3870967742;30732,3870967742;28171,3548387097;17927,2258064516;8896,21731748727;13,8947368421053;39,4703330994;-0,3503944576;"L'AMISTAT";c(-0.3503944576, 39.4703330994)
"24";2;2;0,102001013171226;0,042334442092531;0,0063516300809177;0,0170878614395826;48;48;48;48;43;29;"Aragó";<chr>;2;30732,3870967742;30732,3870967742;30732,3870967742;30732,3870967742;27531,0967741935;18567,4838709677;8896,21731748727;13,8947368421053;39,4726257324;-0,3581166565;"MESTALLA";c(-0.3581166565, 39.4726257324)
"25";3;3;0,290552178318136;0,0462198745460548;0,00824122271977895;0,179344085015671;72;75;73;77;72;59;"Jesús";<chr>;3;46098,5806451613;48019,3548387097;46738,8387096774;49299,8709677419;46098,5806451613;37775,2258064516;13049,069124424;20,3809523809524;39,4592018127;-0,3845416605;"LA RAIOSA";c(-0.3845416605, 39.4592018127)
"26";2;2;0,273809523809524;0,0435458786936236;0,00638492139588183;0,0483489601390063;72;75;73;77;72;59;"Patraix";<chr>;3;46098,5806451613;48019,3548387097;46738,8387096774;49299,8709677419;46098,5806451613;37775,2258064516;13049,069124424;20,3809523809524;39,456451416;-0,3905083239;"FAVARA";c(-0.3905083239, 39.456451416)
"27";2;2;0,264133738601824;0,0411160058737151;0,00528277105371576;0,0124028041178469;72;75;73;77;73;58;"Safranar";<chr>;3;46098,5806451613;48019,3548387097;46738,8387096774;49299,8709677419;46738,8387096774;37134,9677419355;13049,069124424;20,3809523809524;39,4545707703;-0,3983833194;"SANT ISIDRE";c(-0.3983833194, 39.4545707703)
"28";2;2;0,254255319148936;0,0399771559109081;0,00533944034927278;0,00167851219507722;72;75;73;77;73;58;"Sant Isidre";<chr>;3;46098,5806451613;48019,3548387097;46738,8387096774;49299,8709677419;46738,8387096774;37134,9677419355;13049,069124424;20,3809523809524;39,4510345459;-0,4028027654;"SANT ISIDRE";c(-0.4028027654, 39.4510345459)
"3";2;2;0,02806484295846;0,0219023779724656;0,00894695407400514;1,31898096357385e-06;24;24;24;24;20;16;"Massamagrell";<chr>;1;15366,1935483871;15366,1935483871;15366,1935483871;15366,1935483871;12805,1612903226;10244,1290322581;4448,10865874363;6,94736842105263;39,5705604553;-0,3330333233;NA;c(-0.3330333233, 39.5705604553)
"30";2;2;0,244174265450861;0,0378378378378378;0,00655604044520903;0,000455400711051101;72;75;73;77;75;67;"València Sud";<chr>;3;46098,5806451613;48019,3548387097;46738,8387096774;49299,8709677419;48019,3548387097;42897,2903225806;13384,4423963134;20,9047619047619;39,4408111572;-0,4106472135;NA;c(-0.4106472135, 39.4408111572)
"31";2;2;0,233890577507599;0,0358790363915941;0,00582122247635128;0,000127559112396143;72;72;72;72;69;53;"Paiporta";<chr>;3;46098,5806451613;46098,5806451613;46098,5806451613;46098,5806451613;44177,8064516129;33933,6774193548;13125,2903225806;20,5;39,4322624207;-0,4180611074;NA;c(-0.4180611074, 39.4322624207)
"32";2;2;0,223404255319149;0,0340798442064265;0,00698317856105571;5,0485308261248e-05;72;72;72;72;69;53;"Picanya";<chr>;3;46098,5806451613;46098,5806451613;46098,5806451613;46098,5806451613;44177,8064516129;33933,6774193548;13125,2903225806;20,5;39,4331207275;-0,4371583462;NA;c(-0.4371583462, 39.4331207275)
"33";3;3;0,214336372847011;0,0317820658342792;0,0135404744330781;4,15201763572054e-05;72;72;72;72;69;53;"Torrent";<chr>;3;46098,5806451613;46098,5806451613;46098,5806451613;46098,5806451613;44177,8064516129;33933,6774193548;13125,2903225806;20,5;39,4346466064;-0,4609861076;NA;c(-0.4609861076, 39.4346466064)
"34";1;1;0;0,0282201169119129;0,00566009933541308;2,09386171608263e-05;48;48;48;48;43;34;"Torrent Avinguda";<chr>;2;30732,3870967742;30732,3870967742;30732,3870967742;30732,3870967742;27531,0967741935;21768,7741935484;8611,47096774194;13,45;39,4318122864;-0,4728333354;NA;c(-0.4728333354, 39.4318122864)
"35";1;1;0;0,012676566461427;0,00529192127028465;9,97449495707499e-10;8;8;8;8;8;4;"Castelló";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;2561,03225806452;1657,1385199241;2,58823529411765;39,0840072632;-0,5160138607;NA;c(-0.5160138607, 39.0840072632)
"36";2;2;0,0141337386018237;0,0135278770895739;0,00896947039510219;1,58231180435968e-09;8;8;8;8;8;4;"Alberic";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;2561,03225806452;1657,1385199241;2,58823529411765;39,1170501709;-0,5235260129;NA;c(-0.5235260129, 39.1170501709)
"37";2;2;0,02806484295846;0,0142842567084991;0,00703088088541367;1,8908299532446e-09;8;8;8;8;7;5;"Massalavés";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;3201,29032258064;1657,1385199241;2,58823529411765;39,1438064575;-0,5187610984;NA;c(-0.5187610984, 39.1438064575)
"38";2;2;0,0417933130699088;0,0148999574286931;0,00608488532598654;2,88947256157478e-09;8;8;8;8;7;5;"Montortal";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;3201,29032258064;1657,1385199241;2,58823529411765;39,1737976074;-0,5158861279;NA;c(-0.5158861279, 39.1737976074)
"39";2;2;0,0553191489361702;0,0155676637384632;0,00580540666451937;6,8984798317381e-09;8;8;8;8;9;6;"L'Alcúdia";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5762,32258064516;3841,54838709677;1770,12523719165;2,76470588235294;39,193813324;-0,5102638602;NA;c(-0.5102638602, 39.193813324)
"4";2;2;0,0417933130699088;0,0233957219251337;0,00979128868450938;3,91438966717432e-06;24;24;24;24;20;16;"Museros";<chr>;1;15366,1935483871;15366,1935483871;15366,1935483871;15366,1935483871;12805,1612903226;10244,1290322581;4448,10865874363;6,94736842105263;39,5615768433;-0,3408555686;NA;c(-0.3408555686, 39.5615768433)
"40";2;2;0,0686423505572442;0,016025641025641;0,00593762612143687;1,89974436247131e-08;8;8;8;8;9;6;"Benimodo";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5762,32258064516;3841,54838709677;1770,12523719165;2,76470588235294;39,216293335;-0,5196194649;NA;c(-0.5196194649, 39.216293335)
"41";2;2;0,0817629179331307;0,017056530214425;0,00851996562653547;4,44791754406309e-08;8;8;8;8;8;7;"Carlet";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;1671,78494623656;2,61111111111111;39,2267990112;-0,5249416828;NA;c(-0.5249416828, 39.2267990112)
"42";2;2;0,0946808510638298;0,0181653042688465;0,00862049462205352;6,57349178911941e-08;8;8;8;8;8;7;"Ausiàs March";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;1671,78494623656;2,61111111111111;39,2495574951;-0,4919772148;NA;c(-0.4919772148, 39.2495574951)
"43";2;2;0,107396149949341;0,0190943807965085;0,00751107157070453;1,07079749544333e-07;8;8;8;8;8;7;"Alginet";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;1671,78494623656;2,61111111111111;39,2629394531;-0,4748860002;NA;c(-0.4748860002, 39.2629394531)
"44";2;2;0,119908814589666;0,0204678362573099;0,00763195769774492;1,63032322323928e-07;8;8;8;8;9;6;"Font Almaguer";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5762,32258064516;3841,54838709677;1671,78494623656;2,61111111111111;39,2894058228;-0,4640861154;NA;c(-0.4640861154, 39.2894058228)
"45";2;2;0,132218844984802;0,0215816247880376;0,00602696892548631;2,47091165234598e-07;8;8;8;8;9;6;"Espioca";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5762,32258064516;3841,54838709677;1671,78494623656;2,61111111111111;39,3218841553;-0,4667472243;NA;c(-0.4667472243, 39.3218841553)
"46";2;2;0,144326241134752;0,0228384991843393;0,00687189877959605;4,6308733406832e-07;8;8;8;8;8;7;"Omet";<chr>;1;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;5122,06451612903;4481,8064516129;1671,78494623656;2,61111111111111;39,3532447815;-0,4736869931;NA;c(-0.4736869931, 39.3532447815)
"47";2;2;0,156231003039514;0,0254129606099111;0,00851769899160302;8,37667941854808e-07;10;12;10;12;15;12;"Picassent";<chr>;1;6402,58064516129;7683,09677419355;6402,58064516129;7683,09677419355;9603,87096774194;7683,09677419355;2392,54329371817;3,73684210526316;39,3630371094;-0,4648583233;NA;c(-0.4648583233, 39.3630371094)
"48";2;2;0,167933130699088;0,0263901979264844;0,00672470247666297;1,67446672820758e-06;10;12;10;12;15;12;"Sant Ramon";<chr>;1;6402,58064516129;7683,09677419355;6402,58064516129;7683,09677419355;9603,87096774194;7683,09677419355;2392,54329371817;3,73684210526316;39,3848648071;-0,4672611058;NA;c(-0.4672611058, 39.3848648071)
"49";2;2;0,179432624113475;0,027564481197086;0,00481962912249682;5,38425696116061e-06;10;12;10;12;15;12;"Realón";<chr>;1;6402,58064516129;7683,09677419355;6402,58064516129;7683,09677419355;9603,87096774194;7683,09677419355;2392,54329371817;3,73684210526316;39,3939056396;-0,4640137851;NA;c(-0.4640137851, 39.3939056396)
"5";2;2;0,0553191489361702;0,0244498777506112;0,00736236013871601;9,25022092267668e-06;24;24;24;24;21;15;"Albalat dels Sorells";<chr>;1;15366,1935483871;15366,1935483871;15366,1935483871;15366,1935483871;13445,4193548387;9603,87096774194;4448,10865874363;6,94736842105263;39,5452651978;-0,3482888937;NA;c(-0.3482888937, 39.5452651978)
"50";2;2;0,190729483282675;0,0288243771875643;0,00655750138566441;1,96789299042969e-05;10;12;10;12;15;12;"Col·legi El Vedat";<chr>;1;6402,58064516129;7683,09677419355;6402,58064516129;7683,09677419355;9603,87096774194;7683,09677419355;2392,54329371817;3,73684210526316;39,4231338501;-0,4606527686;NA;c(-0.4606527686, 39.4231338501)
"51";2;2;0,171631205673759;0,0472175379426644;0,00450970015387668;0,0761132108913698;48;51;48;53;53;45;"Pl. Espanya";<chr>;2;30732,3870967742;32653,1612903226;30732,3870967742;33933,6774193548;33933,6774193548;28811,6129032258;9085,5668202765;14,1904761904762;39,4662017822;-0,3816333413;"LA ROQUETA";c(-0.3816333413, 39.4662017822)
"52";2;2;0,390248226950355;0,047074646940148;0,00565922651532022;0,066341834837204;48;51;49;53;53;44;"Túria";<chr>;2;30732,3870967742;32653,1612903226;31372,6451612903;33933,6774193548;33933,6774193548;28171,3548387097;9539,84516129032;14,9;39,4788665771;-0,3912055492;"CAMPANAR";c(-0.3912055492, 39.4788665771)
"53";2;2;0,385815602836879;0,0456919060052219;0,0055675069261582;0,0180789340937583;48;51;49;53;54;43;"Campanar";<chr>;2;30732,3870967742;32653,1612903226;31372,6451612903;33933,6774193548;34573,935483871;27531,0967741935;9539,84516129032;14,9;39,4846305847;-0,3950361013;"CAMPANAR";c(-0.3950361013, 39.4846305847)
"54";2;2;0,381281661600811;0,0443880786303107;0,00619411067345585;0,00535731570008631;48;51;49;53;54;43;"Beniferri";<chr>;2;30732,3870967742;32653,1612903226;31372,6451612903;33933,6774193548;34573,935483871;27531,0967741935;9539,84516129032;14,9;39,4910316467;-0,3993369341;"BENICALAP";c(-0.3993369341, 39.4910316467)
"55";5;5;0,47935663627153;0,0438184663536776;0,0163034247156884;0,00253409306512516;102;105;103;107;102;82;"Empalme";<chr>;3;43549,1697054698;45469,9438990182;44189,427769986;46750,4600280505;45966,6311360449;36787,6619915849;13135,6647265077;30,05;39,4995765686;-0,4021083415;NA;c(-0.4021083415, 39.4995765686)
"56";2;2;0,212715298885512;0,0411160058737151;0,00679719960020597;0,000683238164689477;24;26;24;26;26;16;"Cantereria";<chr>;1;15366,1935483871;16646,7096774194;15366,1935483871;16646,7096774194;16646,7096774194;10244,1290322581;4785,08658743633;7,47368421052632;39,5023803711;-0,4120722115;NA;c(-0.4120722115, 39.5023803711)
"57";2;2;0,201823708206687;0,0386847195357834;0,00523990477123651;0,000175557612776265;24;26;24;26;26;16;"Benimàmet";<chr>;1;15366,1935483871;16646,7096774194;15366,1935483871;16646,7096774194;16646,7096774194;10244,1290322581;4785,08658743633;7,47368421052632;39,5018768311;-0,4194111228;"BENIMAMET";c(-0.4194111228, 39.5018768311)
"58";2;2;0,190729483282675;0,0375536480686695;0,00609297370812978;2,60097144482324e-05;24;26;24;26;26;16;"Les Carolines - Fira";<chr>;1;15366,1935483871;16646,7096774194;15366,1935483871;16646,7096774194;16646,7096774194;10244,1290322581;4785,08658743633;7,47368421052632;39,4987373352;-0,4254194498;"BENIMAMET";c(-0.4254194498, 39.4987373352)
"59";2;2;0,179432624113475;0,0344742674218173;0,00696469802896787;1,02486564268127e-05;24;26;24;26;26;16;"Campament";<chr>;1;15366,1935483871;16646,7096774194;15366,1935483871;16646,7096774194;16646,7096774194;10244,1290322581;4785,08658743633;7,47368421052632;39,4958457947;-0,435323;NA;c(-0.435323, 39.4958457947)
"6";2;2;0,0686423505572442;0,0256222547584187;0,00630801299891573;3,08138184661021e-05;24;24;24;24;21;15;"Foios";<chr>;1;15366,1935483871;15366,1935483871;15366,1935483871;15366,1935483871;13445,4193548387;9603,87096774194;4448,10865874363;6,94736842105263;39,5372238159;-0,3538694382;NA;c(-0.3538694382, 39.5372238159)
"60";2;2;0,167933130699088;0,0336538461538462;0,00714384445364173;2,17402861158206e-06;24;26;24;26;26;16;"Paterna";<chr>;1;15366,1935483871;16646,7096774194;15366,1935483871;16646,7096774194;16646,7096774194;10244,1290322581;4785,08658743633;7,47368421052632;39,4988098145;-0,4419719875;NA;c(-0.4419719875, 39.4988098145)
"61";2;2;0,156231003039514;0,030987162461266;0,00729315508945423;7,4838113964589e-07;12;14;12;14;19;11;"Santa Rita";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12164,9032258065;7042,83870967742;2763,21901528014;4,31578947368421;39,505657196;-0,4551055431;NA;c(-0.4551055431, 39.505657196)
"62";2;2;0,144326241134752;0,0294612794612795;0,00772460660313897;2,50465098482727e-07;12;14;12;14;19;11;"Fuente del Jarro";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12164,9032258065;7042,83870967742;2763,21901528014;4,31578947368421;39,5111732483;-0,4645166695;NA;c(-0.4645166695, 39.5111732483)
"63";2;2;0,132218844984802;0,027461749705767;0,00985551963424736;1,39964051232118e-07;12;14;12;14;19;11;"La Canyada";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12164,9032258065;7042,83870967742;2763,21901528014;4,31578947368421;39,5268058777;-0,4871222079;NA;c(-0.4871222079, 39.5268058777)
"64";2;2;0,119908814589666;0,025035765379113;0,00780336093700764;6,67250169832909e-08;12;14;12;14;19;11;"La Vallesa";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12164,9032258065;7042,83870967742;2763,21901528014;4,31578947368421;39,5378417969;-0,4979777634;NA;c(-0.4979777634, 39.5378417969)
"65";2;2;0,107396149949341;0,0239808153477218;0,00752478548320426;1,96873074917083e-08;12;14;12;14;20;10;"Entrepins";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12805,1612903226;6402,58064516129;2763,21901528014;4,31578947368421;39,5433349609;-0,5139539838;NA;c(-0.5139539838, 39.5433349609)
"66";2;2;0,0817629179331307;0,0220820189274448;0,00419869459329131;9,69950142231034e-10;12;14;12;14;20;10;"Montesol";<chr>;1;7683,09677419355;8963,61290322581;7683,09677419355;8963,61290322581;12805,1612903226;6402,58064516129;2763,21901528014;4,31578947368421;39,5555725098;-0,5316972136;NA;c(-0.5316972136, 39.5555725098)
