Código Sección;Código Distrito Sección;OBJECTID;Area;Código Distrito;geo_shape;geo_point_2d
4;1904;487;68492.530848;19;"{""coordinates"": [[[-0.3634365013688801, 39.43018650421881], [-0.3612776583891646, 39.42984924438757], [-0.36160826387236394, 39.42913156524968], [-0.36184486210246536, 39.428461291096546], [-0.36192895852547335, 39.42808034245709], [-0.36202402577988546, 39.42744739546815], [-0.3620907429178323, 39.42643094769672], [-0.36332958950000843, 39.426558142108], [-0.3641358990920103, 39.42645031345854], [-0.36394597818055857, 39.42799997639565], [-0.3636186785501951, 39.42915015243835], [-0.3634365013688801, 39.43018650421881]]], ""type"": ""Polygon""}";39.42828013615867, -0.3628259051647762
23;0823;376;11597.1358035;8;"{""coordinates"": [[[-0.3990390680904261, 39.46182548228245], [-0.39873733043440257, 39.461521437373236], [-0.39962258418563473, 39.4607166959139], [-0.4000972727838485, 39.46102936436889], [-0.4006260587718499, 39.461770908601196], [-0.3990390680904261, 39.46182548228245]]], ""type"": ""Polygon""}";39.46139973408988, -0.3996568660176724
24;1024;432;69564.393658;10;"{""coordinates"": [[[-0.37843396786447897, 39.45582655385518], [-0.3779112142836527, 39.45506703835758], [-0.3781742450004736, 39.45407749775134], [-0.3784388495302745, 39.4528717891295], [-0.3816775027143847, 39.453197060050336], [-0.3812388903732512, 39.45462857195775], [-0.37983571513121284, 39.455227555441624], [-0.37843396786447897, 39.45582655385518]]], ""type"": ""Polygon""}";39.45417164808315, -0.37961210401952594
20;1220;260;28740.1419065;12;"{""coordinates"": [[[-0.35381588964046085, 39.47019152082452], [-0.35158323102712713, 39.46952805509036], [-0.3520993516773485, 39.46835066832719], [-0.35438446986486494, 39.469028822310584], [-0.35381588964046085, 39.47019152082452]]], ""type"": ""Polygon""}";39.46927255530425, -0.35297190382174815
29;0329;249;19144.300626;3;"{""coordinates"": [[[-0.3930029212864051, 39.47108185657543], [-0.39168911604388, 39.471615418317555], [-0.39083921316263776, 39.47044772437199], [-0.39214059741253005, 39.46989587563276], [-0.3921868700857339, 39.469959975741695], [-0.39280596081716335, 39.47081167778298], [-0.3930029212864051, 39.47108185657543]]], ""type"": ""Polygon""}";39.4707595373844, -0.3919194497980964
4;0204;347;35763.0621575;2;"{""coordinates"": [[[-0.36668716395206996, 39.46339856563057], [-0.36501321024036687, 39.463022785103206], [-0.36332988655117415, 39.46266479459983], [-0.36224094279847086, 39.46259053559918], [-0.3650081922595432, 39.46142361989112], [-0.3652494236270179, 39.46132549697072], [-0.36668716395206996, 39.46339856563057]]], ""type"": ""Polygon""}";39.46240189592223, -0.36477084132708143
25;1225;338;67809.997097;12;"{""coordinates"": [[[-0.350729343009995, 39.46364486727977], [-0.3468648631684877, 39.46247924956749], [-0.3474522493865993, 39.461280978648944], [-0.34764727524110106, 39.46088904400026], [-0.351519464541065, 39.46203914451846], [-0.350729343009995, 39.46364486727977]]], ""type"": ""Polygon""}";39.46226383720132, -0.34919291307926464
23;1523;36;28918.734376;15;"{""coordinates"": [[[-0.38009683191243965, 39.49388095638381], [-0.3784906400001245, 39.49421407965288], [-0.3783361698750923, 39.493818721910195], [-0.37780950223396514, 39.49238345164373], [-0.3791748652265726, 39.49207643623892], [-0.3797435028579269, 39.493053199654085], [-0.38009683191243965, 39.49388095638381]]], ""type"": ""Polygon""}";39.493159284358015, -0.3789192877523213
30;1530;42;45097.8177525;15;"{""coordinates"": [[[-0.38328386721278757, 39.4932501068377], [-0.38146635916307253, 39.493560495004004], [-0.38009683191243965, 39.49388095638381], [-0.3797435028579269, 39.493053199654085], [-0.3812632647329153, 39.49271810172481], [-0.38089641189239654, 39.49172788551046], [-0.3825539355746324, 39.49134183172392], [-0.38328386721278757, 39.4932501068377]]], ""type"": ""Polygon""}";39.49270220483835, -0.3816800323797956
3;1503;55;31824.217721;15;"{""coordinates"": [[[-0.37012236065087045, 39.49109712741628], [-0.3691479101738542, 39.49180927320489], [-0.36831413624393916, 39.49120031818275], [-0.3690297145091324, 39.49060843171201], [-0.3688120304046735, 39.49044585821412], [-0.3690025588041041, 39.490288014778926], [-0.37013258870856824, 39.489322641398246], [-0.37129962136580014, 39.490209386233325], [-0.37012236065087045, 39.49109712741628]]], ""type"": ""Polygon""}";39.49056301991939, -0.3697763976836511
11;0511;125;62306.292222;5;"{""coordinates"": [[[-0.3759906935627849, 39.483630951350726], [-0.3759924391296835, 39.48300488952021], [-0.3759550012888841, 39.48278332896932], [-0.37595410295735326, 39.48251754963063], [-0.3766307243776371, 39.481005847244376], [-0.3779548293200773, 39.48161679911833], [-0.3791091255987654, 39.48197166921415], [-0.37880377151525113, 39.48385210413263], [-0.3759906935627849, 39.483630951350726]]], ""type"": ""Polygon""}";39.48261482073406, -0.37746552982575377
22;0622;131;20597.3029375;6;"{""coordinates"": [[[-0.36111785504759825, 39.482690521323036], [-0.35948152408193307, 39.48148221042332], [-0.35950398393856453, 39.48146470327158], [-0.36030774479350447, 39.480807316624464], [-0.36152498765019425, 39.48170429829968], [-0.3617957586740681, 39.48192215206052], [-0.36134403832585466, 39.48285781536567], [-0.36111785504759825, 39.482690521323036]]], ""type"": ""Polygon""}";39.48177905745197, -0.3607214237626795
2;1402;114;33018.769751;14;"{""coordinates"": [[[-0.36232859401803624, 39.48474046845922], [-0.35975032165161974, 39.48397922196074], [-0.3599774539882715, 39.483506927421836], [-0.3600743665883753, 39.48328841462602], [-0.3602052963878497, 39.4828814905916], [-0.360751275477165, 39.482988484645865], [-0.36111785504759825, 39.482690521323036], [-0.36134403832585466, 39.48285781536567], [-0.36274295605275014, 39.48388953690818], [-0.36232859401803624, 39.48474046845922]]], ""type"": ""Polygon""}";39.48374369117531, -0.3612610547920446
1;0401;100;468179.5286115;4;"{""coordinates"": [[[-0.3906530903034346, 39.48610976205376], [-0.3904668496809215, 39.4860380137545], [-0.3901156730699699, 39.485539147287355], [-0.3898900457960232, 39.485218771507625], [-0.3891198537129589, 39.485548307421396], [-0.3879649109648742, 39.483869246447014], [-0.3888382440183153, 39.48350149611977], [-0.3878541433730968, 39.48215058958326], [-0.3861516700240657, 39.47980606356535], [-0.38670530110268025, 39.4795347381886], [-0.3873736574272632, 39.47920744133292], [-0.3885558257718607, 39.47872051215827], [-0.39046625750495106, 39.478245431617246], [-0.39065775285998244, 39.47819567886641], [-0.3912911483559094, 39.477908113649555], [-0.3922018152690214, 39.47749162635511], [-0.39446769605729387, 39.47646591782323], [-0.3947768888091594, 39.47742777528115], [-0.3937260879010345, 39.47978702523761], [-0.39297811789449727, 39.48146839833971], [-0.39338937719700545, 39.48203166582529], [-0.39524504249188686, 39.4845822202528], [-0.3925789026985347, 39.485734091399735], [-0.3912192430705156, 39.486320667609164], [-0.3906530903034346, 39.48610976205376]]], ""type"": ""Polygon""}";39.481604398364325, -0.3910660837564302
14;1414;65;48063.5112205;14;"{""coordinates"": [[[-0.36538166078399903, 39.48974651483251], [-0.36473266077241556, 39.48919127209429], [-0.3658595117988715, 39.488311451777], [-0.3652700691956154, 39.487834136633246], [-0.36671497896417204, 39.48665071661679], [-0.3684184637905289, 39.487973057731274], [-0.36707723555754485, 39.48875795829707], [-0.36538166078399903, 39.48974651483251]]], ""type"": ""Polygon""}";39.488170451212035, -0.3664987930667173
12;1612;46;25150.37697;16;"{""coordinates"": [[[-0.39184980531287245, 39.49308687821322], [-0.39177626763350704, 39.49233299348366], [-0.3919378845318214, 39.491800607070196], [-0.3923291399636968, 39.49134543549512], [-0.39311800359884336, 39.49209284886717], [-0.39387548802325295, 39.49284405757546], [-0.3927079212640216, 39.493556576286885], [-0.39206376014981026, 39.493253838780426], [-0.39184980531287245, 39.49308687821322]]], ""type"": ""Polygon""}";39.49256210221036, -0.39262865946633346
5;0905;511;42037.777844;9;"{""coordinates"": [[[-0.3890351579694159, 39.45833544757637], [-0.38685411441582324, 39.45745761678211], [-0.3870616968217852, 39.45596682734256], [-0.3886535159437372, 39.456615204470516], [-0.3902901972620125, 39.45647179908392], [-0.3890351579694159, 39.45833544757637]]], ""type"": ""Polygon""}";39.45713705918899, -0.3883671588711977
4;1804;1609;764734.790935;18;"{""coordinates"": [[[-0.41289809869187577, 39.50211382972535], [-0.41282020072821834, 39.50208552821561], [-0.412315549181572, 39.50182815135821], [-0.4117359163098608, 39.50152981464032], [-0.4114329201988862, 39.50138817573095], [-0.4113858602613446, 39.50121647344047], [-0.4113479897740692, 39.5011236407739], [-0.41139874557262573, 39.50100813455142], [-0.4114795636067506, 39.50082364194428], [-0.41157288932481184, 39.50061921214776], [-0.4116578027458744, 39.50044246811959], [-0.4116953750297577, 39.50033499219749], [-0.4117153427840431, 39.5002685285837], [-0.4118019196852539, 39.5000259490753], [-0.41188784470025086, 39.499785877433965], [-0.4119172444600142, 39.49967863378677], [-0.411937055502801, 39.499580347516606], [-0.4120016143432338, 39.49944566237907], [-0.41202246672813303, 39.49936537186079], [-0.41203089643872864, 39.49929865118392], [-0.4120570651589907, 39.49921547913602], [-0.4121532653622965, 39.499051301117014], [-0.41224502513727157, 39.49884006118046], [-0.41226697660560785, 39.49877683074765], [-0.41228238029435693, 39.4986509513472], [-0.4123463342690321, 39.49852249562007], [-0.4123951838839714, 39.49834167758606], [-0.41240241774304925, 39.49821095865888], [-0.4124274874154481, 39.49804173687799], [-0.4124419720040761, 39.4978967382873], [-0.4124470416900565, 39.497779214107624], [-0.4124439498592582, 39.497753794453594], [-0.4124426491725188, 39.497737765835645], [-0.41243900004088196, 39.49772548663762], [-0.41242571405800427, 39.497718145869925], [-0.4123910574308065, 39.49772642792466], [-0.4123328165659387, 39.49774323859249], [-0.4122645501770085, 39.49775133063993], [-0.412224770407795, 39.49775666076978], [-0.4121712550574329, 39.49776112642109], [-0.41212489917231243, 39.49776067053621], [-0.4120721462468337, 39.49776401801235], [-0.41201867263766423, 39.4977673584212], [-0.4119641527385783, 39.49777915279297], [-0.4119018142246018, 39.49778511545045], [-0.411829323662484, 39.49778859072617], [-0.4117869868433387, 39.49779075570682], [-0.4117508729137923, 39.497787230589665], [-0.4117227377179837, 39.497757649534286], [-0.41169319456711345, 39.49773436129448], [-0.41163447823091875, 39.49770006303632], [-0.41154275576688043, 39.49765432699319], [-0.411450428015099, 39.49760265860436], [-0.41139291096203945, 39.49757803538112], [-0.4113562172276279, 39.49755786695842], [-0.4112971734555122, 39.49753929062245], [-0.41126394540456024, 39.497535712536646], [-0.41120581356686786, 39.49753642632048], [-0.41115783827723146, 39.49753856454286], [-0.4111195108814431, 39.497547998636946], [-0.4111010516271671, 39.497559424922], [-0.41107336222305824, 39.49757798772449], [-0.4110456773231468, 39.49759298313122], [-0.4110281485232425, 39.49760440311003], [-0.4109764670112577, 39.49762368352235], [-0.4109358578837665, 39.49763224691081], [-0.4109151317009307, 39.497629875206535], [-0.4109087524461061, 39.49759341854065], [-0.41089742457707246, 39.49757781510824], [-0.41085124330320333, 39.49756044405921], [-0.41078189153000066, 39.49756425888945], [-0.41071435886826746, 39.49756542959057], [-0.4106241689200495, 39.497571455571816], [-0.410491876857779, 39.49758397545145], [-0.410438550583156, 39.49760902964954], [-0.4103334640577425, 39.49765798371108], [-0.41027221336684366, 39.49768882504509], [-0.4102121419491085, 39.497729241969445], [-0.41015734312179264, 39.49779363171334], [-0.4101047091862463, 39.49784136735155], [-0.4100583212240697, 39.49788686386353], [-0.40997896788621485, 39.497948318855244], [-0.40989228797056904, 39.4980076015045], [-0.4098101221023812, 39.49807370528764], [-0.40975381008013473, 39.498122151541665], [-0.40970742034784513, 39.498161422780804], [-0.409652751871557, 39.49823824733591], [-0.4095616984843703, 39.49832853964315], [-0.4095244259765848, 39.49837717602806], [-0.40945920819824366, 39.49846094530924], [-0.40941949747774314, 39.49851135608485], [-0.4093825651589198, 39.49855082903924], [-0.4093059215839562, 39.498640721712235], [-0.40920569243460003, 39.498792366314646], [-0.40915888387853094, 39.49890674341857], [-0.4088758229780302, 39.498732254928605], [-0.40875907501199255, 39.498640256932276], [-0.40860390258431256, 39.49851334856028], [-0.40846855910486796, 39.49839576493526], [-0.40842692150417637, 39.498351251633835], [-0.4084052273817519, 39.49831766039252], [-0.4083711420109152, 39.498257667222894], [-0.40835151270749936, 39.49820887912583], [-0.4083277621302748, 39.49814489133034], [-0.40830697034843216, 39.49817244495296], [-0.40824185480867975, 39.4982484232012], [-0.40820981548682184, 39.498274807019214], [-0.4081829333674216, 39.4983004049865], [-0.40813539721303854, 39.49835078489745], [-0.40794663653852525, 39.49851536306973], [-0.4077036735434588, 39.49869470425635], [-0.4073950785773464, 39.49851560656628], [-0.4071107242875495, 39.49834979647756], [-0.4069272530517872, 39.498550625318174], [-0.4067720399464909, 39.49872886885204], [-0.4067040828667735, 39.49879645865351], [-0.4066338651756539, 39.49876191920026], [-0.4062001466087046, 39.49852890959671], [-0.40596280120616807, 39.49844893697842], [-0.4056324866424278, 39.49829651128766], [-0.40520989425080567, 39.49810247530505], [-0.4051253998940936, 39.4980616522948], [-0.4051082019958426, 39.49808321365963], [-0.40508389404241807, 39.498105228830504], [-0.4050406124399715, 39.498131838151885], [-0.4050013453200243, 39.49814899679397], [-0.40495214165427473, 39.49816413173661], [-0.4049011573264522, 39.49818430785194], [-0.4048744706018423, 39.498205873460975], [-0.4048549011366559, 39.49823522848431], [-0.40482449203936904, 39.49825901719482], [-0.4047926223718748, 39.498289556902094], [-0.404754325658901, 39.49833781749973], [-0.40467915135145505, 39.49844775743209], [-0.40465678104883596, 39.498479878621595], [-0.40463214820910187, 39.49852248956562], [-0.40461188363193146, 39.49856208103384], [-0.40458815598592796, 39.49861161292882], [-0.4045712581972155, 39.498652910187566], [-0.4045678903250097, 39.49868185230575], [-0.40453594555787414, 39.498775641052056], [-0.40452617520727363, 39.4988278900585], [-0.40450937980442914, 39.498871432784576], [-0.40450056569029413, 39.49892891924413], [-0.40448491646067536, 39.49899321681958], [-0.40446829173197496, 39.499039357885195], [-0.4044239696619205, 39.49918513015137], [-0.4043794583328781, 39.49929724129054], [-0.40438332806966776, 39.499347921159604], [-0.4044093937622636, 39.499415853237636], [-0.40441557917791826, 39.49945617967143], [-0.4044062944543983, 39.499499124410306], [-0.4043750880408096, 39.499511823364934], [-0.40430367527527944, 39.49952065120023], [-0.40423435771742244, 39.49952504842636], [-0.4041517744504209, 39.499524698890106], [-0.4040429819130132, 39.49950589026345], [-0.4039834153176855, 39.49950605485165], [-0.4039500417189306, 39.499504498393435], [-0.40392500829348127, 39.499527235820224], [-0.4039086793337374, 39.49954323996339], [-0.40389070995638304, 39.49955208149108], [-0.4038689453383294, 39.49955291948127], [-0.4038488211213978, 39.49954280338562], [-0.40382583005014644, 39.49952317299869], [-0.4037676224764343, 39.499476837395015], [-0.40372518779864974, 39.49945661036672], [-0.40368601234190277, 39.499446915367415], [-0.40364846610306526, 39.49944312148924], [-0.4035983972957857, 39.49944648002731], [-0.40350807310363956, 39.49945447036836], [-0.4034511198790002, 39.499458152463134], [-0.4031406150720804, 39.49935053974047], [-0.4029000907544045, 39.499202950862234], [-0.4028769852476035, 39.499195146284514], [-0.40256065679223496, 39.49907160943217], [-0.40229593141794356, 39.499009061878944], [-0.4021930958692193, 39.49897365537474], [-0.4020632756540465, 39.498934384240016], [-0.40195164079257084, 39.49891731187291], [-0.40192611543047535, 39.49894419092112], [-0.40180124850351184, 39.49893084045663], [-0.4015880514750957, 39.49894718945889], [-0.40148221319431904, 39.49897084891847], [-0.3982444035133673, 39.496018461044244], [-0.3997180532403663, 39.49520463132326], [-0.40007527258104125, 39.49568108252381], [-0.40250117521570145, 39.494586725756236], [-0.40685361429194883, 39.492750967068154], [-0.4082556836435679, 39.49215955051417], [-0.40932122912323005, 39.49355677844895], [-0.4113497876958095, 39.496019622080546], [-0.41259597249260205, 39.49647726159669], [-0.41438440404242466, 39.496862876375026], [-0.41604515306276757, 39.49681956127874], [-0.4187334174517055, 39.49668944317658], [-0.4187015539185067, 39.49744323320542], [-0.41871136595837455, 39.49761011439198], [-0.4186163624402017, 39.49819356816658], [-0.41855159116827356, 39.49858851726242], [-0.4179973420155938, 39.49873836084617], [-0.41812453081729223, 39.498993434106424], [-0.4175492365758804, 39.49925992249111], [-0.4170788890568421, 39.49947918347521], [-0.4165946334719729, 39.49972066432997], [-0.41581173029007884, 39.500176217251486], [-0.41314813922500154, 39.50158538179171], [-0.4133351466184357, 39.50187332270261], [-0.41289809869187577, 39.50211382972535]]], ""type"": ""Polygon""}";39.49699603805985, -0.40845450708487496
